circID	seqnames	start	end	width	type	gene_id	strand	SameGflag	OverGflag	OverGeneID	OverGeneName
cRNA_1227	chr2	32072470	32073312	843	JNC-JNC	ENSMUSG00000039262.17	+	TRUE	1	NA	NA
cRNA_1228	chr2	35533900	35551637	17738	JNC-JNC	ENSMUSG00000026883.18	+	TRUE	1	NA	NA
cRNA_1229	chr2	48976602	49060025	83424	JNC-JNC	ENSMUSG00000036792.13	+	TRUE	1	NA	NA
cRNA_1230	chr2	70600348	70617339	16992	JNC-JNC	ENSMUSG00000041997.17	-	TRUE	1	NA	NA
cRNA_1231	chr2	73490024	73510247	20224	JNC-JNC	ENSMUSG00000056486.19	-	TRUE	1	NA	NA
cRNA_1232	chr2	73672704	73684235	11532	JNC-JNC	ENSMUSG00000027104.19	-	TRUE	1	NA	NA
cRNA_1233	chr2	91310658	91312325	1668	JNC-JNC	ENSMUSG00000027253.16	+	TRUE	1	NA	NA
cRNA_1234	chr2	104606517	104608598	2082	JNC-JNC	ENSMUSG00000074994.7	-	TRUE	1	NA	NA
cRNA_1235	chr2	118462240	118465758	3519	JNC-JNC	ENSMUSG00000040084.10	+	TRUE	1	NA	NA
cRNA_1236	chr2	118907417	118912106	4690	JNC-JNC	ENSMUSG00000027326.14	+	TRUE	1	NA	NA
cRNA_1237	chr2	119746912	119754567	7656	JNC-JNC	ENSMUSG00000033943.16	+	TRUE	1	NA	NA
cRNA_1238	chr2	126665896	126667709	1814	JNC-JNC	ENSMUSG00000027365.15	-	TRUE	1	NA	NA
cRNA_1239	chr2	128510845	128526583	15739	JNC-JNC	ENSMUSG00000014355.11	-	TRUE	1	NA	NA
cRNA_1240	chr2	128517591	128518167	577	JNC-JNC	ENSMUSG00000014355.11	-	TRUE	1	NA	NA
cRNA_1241	chr2	130648791	130664420	15630	JNC-JNC	ENSMUSG00000027309.19	-	TRUE	1	NA	NA
cRNA_1242	chr2	131353904	131358363	4460	JNC-JNC	ENSMUSG00000027333.19	+	TRUE	1	NA	NA
cRNA_1243	chr2	139850619	139899419	48801	JNC-JNC	ENSMUSG00000039033.12	-	TRUE	1	NA	NA
cRNA_1244	chr2	144097260	144099913	2654	JNC-JNC	ENSMUSG00000027423.16	-	TRUE	1	NA	NA
cRNA_1245	chr2	146730941	146733204	2264	JNC-JNC	ENSMUSG00000074749.11	+	TRUE	1	NA	NA
cRNA_1246	chr2	146866635	146868359	1725	JNC-JNC	ENSMUSG00000027433.6	+	TRUE	1	NA	NA
cRNA_1247	chr2	153162195	153162822	628	JNC-JNC	ENSMUSG00000027475.10	+	TRUE	1	NA	NA
cRNA_1248	chr2	156065255	156096230	30976	JNC-JNC	ENSMUSG00000038116.17	+	TRUE	1	NA	NA
cRNA_1249	chr2	179576822	179581747	4926	JNC-JNC	ENSMUSG00000039117.17	-	TRUE	1	NA	NA
cRNA_1250	chr1	5159232	5168356	9125	JNC-JNC	ENSMUSG00000033793.13	+	TRUE	1	NA	NA
cRNA_1251	chr1	5165838	5194692	28855	JNC-JNC	ENSMUSG00000033793.13	+	TRUE	1	NA	NA
cRNA_1252	chr1	24750593	24770980	20388	JNC-JNC	ENSMUSG00000073725.9	+	TRUE	1	NA	NA
cRNA_1253	chr1	34262885	34268327	5443	JNC-JNC	ENSMUSG00000026131.21	+	TRUE	1	NA	NA
cRNA_1254	chr1	37529341	37575485	46145	JNC-JNC	ENSMUSG00000026110.16	-	TRUE	1	NA	NA
cRNA_1255	chr1	38573987	38576027	2041	JNC-JNC	ENSMUSG00000037138.19	-	TRUE	1	NA	NA
cRNA_1256	chr1	43829624	43846537	16914	JNC-JNC	ENSMUSG00000057363.13	-	TRUE	1	NA	NA
cRNA_1257	chr1	52227838	52254853	27016	JNC-JNC	ENSMUSG00000026103.15	-	TRUE	1	NA	NA
cRNA_1258	chr1	52251362	52254853	3492	JNC-JNC	ENSMUSG00000026103.15	-	TRUE	1	NA	NA
cRNA_1259	chr1	52518397	52529914	11518	JNC-JNC	ENSMUSG00000002881.15	-	TRUE	1	NA	NA
cRNA_1260	chr1	55734904	55741292	6389	JNC-JNC	ENSMUSG00000038349.11	+	TRUE	1	NA	NA
cRNA_1261	chr1	55734904	55754762	19859	JNC-JNC	ENSMUSG00000038349.11	+	TRUE	1	NA	NA
cRNA_1262	chr1	58456172	58456542	371	FULLEX	ENSMUSG00000026034.18	-	TRUE	NA	NA	NA
cRNA_1263	chr1	58765465	58780205	14741	JNC-JNC	ENSMUSG00000026031.16	+	TRUE	1	NA	NA
cRNA_1264	chr1	59231048	59238350	7303	JNC-JNC	ENSMUSG00000026024.15	-	TRUE	1	NA	NA
cRNA_1265	chr1	63132444	63144918	12475	JNC-JNC	ENSMUSG00000040865.17	-	TRUE	1	NA	NA
cRNA_1266	chr1	64117866	64118493	628	FULLEX	ENSMUSG00000025959.14	-	TRUE	NA	NA	NA
cRNA_1267	chr1	64590008	64609435	19428	JNC-JNC	ENSMUSG00000025958.15	+	TRUE	1	NA	NA
cRNA_1268	chr1	82871304	82872149	846	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_1269	chr1	86526725	86528910	2186	JNC-JNC	ENSMUSG00000026240.13	+	TRUE	1	NA	NA
cRNA_1270	chr1	87291826	87301833	10008	JNC-JNC	ENSMUSG00000048000.16	+	TRUE	1	NA	NA
cRNA_1271	chr1	106714433	106719519	5087	JNC-JNC	ENSMUSG00000009907.18	-	TRUE	1	NA	NA
cRNA_1272	chr1	119495526	119506807	11282	JNC-JNC	ENSMUSG00000026383.15	-	TRUE	1	NA	NA
cRNA_1273	chr1	128079481	128081136	1656	JNC-JNC	ENSMUSG00000056211.14	+	TRUE	1	NA	NA
cRNA_1274	chr1	134762173	134770471	8299	JNC-JNC	ENSMUSG00000073557.13	-	TRUE	1	NA	NA
cRNA_1275	chr1	152730061	152732362	2302	JNC-JNC	ENSMUSG00000042772.16	-	TRUE	1	NA	NA
cRNA_1276	chr1	155834307	155838306	4000	JNC-JNC	ENSMUSG00000033671.19	-	TRUE	1	NA	NA
cRNA_1277	chr1	156697011	156735348	38338	JNC-JNC	ENSMUSG00000026594.15	-	TRUE	1	NA	NA
cRNA_1278	chr1	160509611	160530030	20420	JNC-JNC	ENSMUSG00000026721.17	-	TRUE	1	NA	NA
cRNA_1279	chr1	160528282	160530030	1749	JNC-JNC	ENSMUSG00000026721.17	-	TRUE	1	NA	NA
cRNA_1280	chr1	169976840	169994517	17678	JNC-JNC	ENSMUSG00000026670.16	-	TRUE	1	NA	NA
cRNA_1281	chr1	176958537	177076447	117911	JNC-JNC	ENSMUSG00000019699.17	-	TRUE	1	NA	NA
cRNA_1282	chr1	181783959	181789484	5526	JNC-JNC	ENSMUSG00000022995.17	-	TRUE	1	NA	NA
cRNA_1283	chr1	182916919	182917440	522	FULLEX	ENSMUSG00000030768.13	-	TRUE	NA	NA	NA
cRNA_1284	chr1	189518833	189530878	12046	JNC-JNC	ENSMUSG00000026604.18	+	TRUE	1	NA	NA
cRNA_1285	chr1	189879149	189894510	15362	JNC-JNC	ENSMUSG00000010175.14	-	TRUE	1	NA	NA
cRNA_1286	chr1	190603789	190604148	360	FULLEX	ENSMUSG00000089872.11	-	TRUE	NA	NA	NA
cRNA_1287	chr1	191807839	191810327	2489	JNC-JNC	ENSMUSG00000037395.17	-	TRUE	1	NA	NA
cRNA_1288	chr9	6288490	6293937	5448	JNC-JNC	ENSMUSG00000032006.16	+	TRUE	1	NA	NA
cRNA_1289	chr9	6967080	6994146	27067	JNC-JNC	ENSMUSG00000047193.17	-	TRUE	1	NA	NA
cRNA_1290	chr9	7952954	7973912	20959	JNC-JNC	ENSMUSG00000053110.14	-	TRUE	1	NA	NA
cRNA_1291	chr9	13531286	13532971	1686	FULLEX	ENSMUSG00000031925.18	+	TRUE	NA	NA	NA
cRNA_1292	chr9	14482919	14486735	3817	JNC-JNC	ENSMUSG00000013076.18	-	TRUE	1	NA	NA
cRNA_1293	chr9	22402114	22425389	23276	JNC-JNC	ENSMUSG00000035919.17	+	TRUE	1	NA	NA
cRNA_1294	chr9	22555041	22570441	15401	JNC-JNC	ENSMUSG00000035919.17	+	TRUE	1	NA	NA
cRNA_1295	chr9	32040866	32064420	23555	JNC-JNC	ENSMUSG00000041444.15	+	TRUE	1	NA	NA
cRNA_1296	chr9	32093138	32101357	8220	JNC-JNC	ENSMUSG00000041444.15	+	TRUE	1	NA	NA
cRNA_1297	chr9	32093138	32119561	26424	JNC-JNC	ENSMUSG00000041444.15	+	TRUE	1	NA	NA
cRNA_1298	chr9	44735622	44738256	2635	JNC-JNC	ENSMUSG00000002028.14	-	TRUE	1	NA	NA
cRNA_1299	chr9	44740081	44740568	488	JNC-JNC	ENSMUSG00000002028.14	-	TRUE	1	NA	NA
cRNA_1300	chr9	45884240	45890027	5788	JNC-JNC	ENSMUSG00000003131.8	-	TRUE	1	NA	NA
cRNA_1301	chr9	55402846	55407448	4603	JNC-JNC	ENSMUSG00000032314.15	-	TRUE	1	NA	NA
cRNA_1302	chr9	59709197	59739591	30395	JNC-JNC	ENSMUSG00000039585.16	+	TRUE	1	NA	NA
cRNA_1303	chr9	59709197	59750421	41225	JNC-JNC	ENSMUSG00000039585.16	+	TRUE	1	NA	NA
cRNA_1304	chr9	62810041	62827830	17790	JNC-JNC	ENSMUSG00000032405.11	-	TRUE	1	NA	NA
cRNA_1305	chr9	62820032	62830937	10906	JNC-JNC	ENSMUSG00000032405.11	-	TRUE	1	NA	NA
cRNA_1306	chr9	62826633	62830937	4305	JNC-JNC	ENSMUSG00000032405.11	-	TRUE	1	NA	NA
cRNA_1307	chr9	64111713	64121891	10179	JNC-JNC	ENSMUSG00000004936.9	-	TRUE	1	NA	NA
cRNA_1308	chr9	70610569	70630053	19485	JNC-JNC	ENSMUSG00000054693.15	+	TRUE	1	NA	NA
cRNA_1309	chr9	72577234	72625666	48433	JNC-JNC	ENSMUSG00000032216.16	+	TRUE	1	NA	NA
cRNA_1310	chr9	76904175	76939771	35597	JNC-JNC	ENSMUSG00000032357.13	-	TRUE	1	NA	NA
cRNA_1311	chr9	78464739	78468088	3350	JNC-JNC	ENSMUSG00000049624.15	-	TRUE	1	NA	NA
cRNA_1312	chr9	79760904	79767535	6632	JNC-JNC	ENSMUSG00000034898.18	-	TRUE	1	NA	NA
cRNA_1313	chr9	79997131	80000923	3793	JNC-JNC	ENSMUSG00000034252.15	+	TRUE	1	NA	NA
cRNA_1314	chr9	86304894	86322807	17914	JNC-JNC	ENSMUSG00000032415.15	-	TRUE	1	NA	NA
cRNA_1315	chr9	96084184	96105251	21068	JNC-JNC	ENSMUSG00000032411.16	+	TRUE	1	NA	NA
cRNA_1316	chr9	96105147	96114801	9655	JNC-JNC	ENSMUSG00000032411.16	+	TRUE	1	NA	NA
cRNA_1317	chr9	100587206	100620195	32990	JNC-JNC	ENSMUSG00000037286.16	+	TRUE	1	NA	NA
cRNA_1318	chr9	108405788	108422176	16389	JNC-JNC	ENSMUSG00000006673.15	+	TRUE	1	NA	NA
cRNA_1319	chr9	108410786	108411817	1032	FULLEX	ENSMUSG00000006673.15	+	TRUE	NA	NA	NA
cRNA_1320	chr9	109807918	109828908	20991	JNC-JNC	ENSMUSG00000032479.16	+	TRUE	1	NA	NA
cRNA_1321	chr9	111019236	111028903	9668	JNC-JNC	ENSMUSG00000032497.20	+	TRUE	1	NA	NA
cRNA_1322	chr9	113719026	113728667	9642	JNC-JNC	ENSMUSG00000033392.17	+	TRUE	1	NA	NA
cRNA_1323	chr9	121193067	121221117	28051	JNC-JNC	ENSMUSG00000032536.13	+	TRUE	1	NA	NA
cRNA_1324	chr9	121556382	121560631	4250	JNC-JNC	ENSMUSG00000032525.16	+	TRUE	1	NA	NA
cRNA_1325	chr8	22904732	22911466	6735	JNC-JNC	ENSMUSG00000031533.5	+	TRUE	1	NA	NA
cRNA_1326	chr8	23025035	23035616	10582	JNC-JNC	ENSMUSG00000037656.10	+	TRUE	1	NA	NA
cRNA_1327	chr8	23351533	23352817	1285	JNC-JNC	ENSMUSG00000031540.15	+	TRUE	1	NA	NA
cRNA_1328	chr8	26130593	26156172	25580	JNC-JNC	ENSMUSG00000054823.18	+	TRUE	1	NA	NA
cRNA_1329	chr8	39530345	39538670	8326	JNC-JNC	ENSMUSG00000118664.1	+	TRUE	1	NA	NA
cRNA_1330	chr8	41501085	41537877	36793	JNC-JNC	ENSMUSG00000045636.17	-	TRUE	1	NA	NA
cRNA_1331	chr8	65264332	65287220	22889	JNC-JNC	ENSMUSG00000031605.9	-	TRUE	1	NA	NA
cRNA_1332	chr8	77634899	77636657	1759	FULLEX	ENSMUSG00000031618.14	+	TRUE	NA	NA	NA
cRNA_1333	chr8	78071269	78111425	40157	JNC-JNC	ENSMUSG00000037148.9	-	TRUE	1	NA	NA
cRNA_1334	chr8	78078243	78091789	13547	JNC-JNC	ENSMUSG00000037148.9	-	TRUE	1	NA	NA
cRNA_1335	chr8	78109354	78140256	30903	JNC-JNC	ENSMUSG00000037148.9	-	TRUE	1	NA	NA
cRNA_1336	chr8	79786879	79818695	31817	JNC-JNC	ENSMUSG00000071064.16	+	TRUE	1	NA	NA
cRNA_1337	chr8	79818462	79863292	44831	JNC-JNC	ENSMUSG00000071064.16	+	TRUE	1	NA	NA
cRNA_1338	chr8	79844804	79847169	2366	JNC-JNC	ENSMUSG00000071064.16	+	TRUE	1	NA	NA
cRNA_1339	chr8	86602263	86606439	4177	JNC-JNC	ENSMUSG00000036879.16	+	TRUE	1	NA	NA
cRNA_1340	chr8	86602263	86628586	26324	JNC-JNC	ENSMUSG00000036879.16	+	TRUE	1	NA	NA
cRNA_1341	chr8	86662037	86697626	35590	JNC-JNC	ENSMUSG00000036879.16	+	TRUE	1	NA	NA
cRNA_1342	chr8	87392319	87399697	7379	JNC-JNC	ENSMUSG00000047866.21	+	TRUE	1	NA	NA
cRNA_1343	chr8	88883090	88884893	1804	JNC-JNC	ENSMUSG00000031657.17	+	TRUE	1	NA	NA
cRNA_1344	chr8	91732342	91733338	997	JNC-JNC	ENSMUSG00000056608.15	+	TRUE	1	NA	NA
cRNA_1345	chr8	94725726	94727097	1372	JNC-JNC	ENSMUSG00000031751.15	-	TRUE	1	NA	NA
cRNA_1346	chr8	111847780	111851244	3465	JNC-JNC	ENSMUSG00000033624.11	+	TRUE	1	NA	NA
cRNA_1347	chr8	123032097	123034380	2284	JNC-JNC	ENSMUSG00000049577.16	+	TRUE	1	NA	NA
cRNA_1348	chrX	37519795	37531017	11223	JNC-JNC	ENSMUSG00000016534.16	-	TRUE	1	NA	NA
cRNA_1349	chr13	3606314	3607057	744	JNC-JNC	ENSMUSG00000021218.11	+	TRUE	1	NA	NA
cRNA_1350	chr13	9760182	9785502	25321	JNC-JNC	ENSMUSG00000021156.18	-	TRUE	1	NA	NA
cRNA_1351	chr13	30378519	30386403	7885	JNC-JNC	ENSMUSG00000038732.16	+	TRUE	1	NA	NA
cRNA_1352	chr13	39138085	39139912	1828	JNC-JNC	ENSMUSG00000021432.16	-	TRUE	1	NA	NA
cRNA_1353	chr13	56871242	56876442	5201	JNC-JNC	ENSMUSG00000021540.17	+	TRUE	1	NA	NA
cRNA_1354	chr13	93926547	93930726	4180	JNC-JNC	ENSMUSG00000042082.8	+	TRUE	1	NA	NA
cRNA_1355	chr13	98065919	98067771	1853	JNC-JNC	ENSMUSG00000021662.12	-	TRUE	1	NA	NA
cRNA_1356	chr13	98065919	98073369	7451	JNC-JNC	ENSMUSG00000021662.12	-	TRUE	1	NA	NA
cRNA_1357	chr13	98165885	98190482	24598	JNC-JNC	ENSMUSG00000021662.12	-	TRUE	1	NA	NA
cRNA_1358	chr13	98211507	98213828	2322	JNC-JNC	ENSMUSG00000021662.12	-	TRUE	1	NA	NA
cRNA_1359	chr12	4987387	4995022	7636	JNC-JNC	ENSMUSG00000052812.6	+	TRUE	1	NA	NA
cRNA_1360	chr12	24928190	24984621	56432	JNC-JNC	ENSMUSG00000020646.18	+	TRUE	1	NA	NA
cRNA_1361	chr12	35128899	35136983	8085	JNC-JNC	ENSMUSG00000020590.17	+	TRUE	1	NA	NA
cRNA_1362	chr12	51666597	51708496	41900	JNC-JNC	ENSMUSG00000020954.17	-	TRUE	1	NA	NA
cRNA_1363	chr12	55832955	55842561	9607	JNC-JNC	ENSMUSG00000021027.18	-	TRUE	1	NA	NA
cRNA_1364	chr12	76078050	76085859	7810	JNC-JNC	ENSMUSG00000063450.15	+	TRUE	1	NA	NA
cRNA_1365	chr12	77411743	77412133	391	JNC-JNC	ENSMUSG00000021065.17	+	TRUE	1	NA	NA
cRNA_1366	chr12	78390126	78501625	111500	JNC-JNC	ENSMUSG00000047454.13	+	TRUE	1	NA	NA
cRNA_1367	chr12	78390126	78551525	161400	JNC-JNC	ENSMUSG00000047454.13	+	TRUE	1	NA	NA
cRNA_1368	chr12	99257496	99355176	97681	JNC-JNC	ENSMUSG00000033713.13	-	TRUE	1	NA	NA
cRNA_1369	chr12	101644773	101660932	16160	JNC-JNC	ENSMUSG00000021187.15	-	TRUE	1	NA	NA
cRNA_1370	chr12	110617925	110618628	704	JNC-JNC	ENSMUSG00000018707.14	+	TRUE	1	NA	NA
cRNA_1371	chr11	23231306	23232726	1421	JNC-JNC	ENSMUSG00000020290.15	+	TRUE	1	NA	NA
cRNA_1372	chr11	26347746	26384500	36755	JNC-JNC	ENSMUSG00000004018.10	+	TRUE	1	NA	NA
cRNA_1373	chr11	45774537	45785956	11420	JNC-JNC	ENSMUSG00000006169.21	+	TRUE	1	NA	NA
cRNA_1374	chr11	54434405	54459322	24918	JNC-JNC	ENSMUSG00000037533.21	+	TRUE	1	NA	NA
cRNA_1375	chr11	61423344	61426209	2866	JNC-JNC	ENSMUSG00000001036.18	-	TRUE	1	NA	NA
cRNA_1376	chr11	74547249	74548165	917	JNC-JNC	ENSMUSG00000020741.18	+	TRUE	1	NA	NA
cRNA_1377	chr11	104241313	104269652	28340	JNC-JNC	ENSMUSG00000018412.17	-	TRUE	1	NA	NA
cRNA_1378	chr11	105987817	106014732	26916	JNC-JNC	ENSMUSG00000020700.12	+	TRUE	1	NA	NA
cRNA_1379	chr11	120300438	120307206	6769	JNC-JNC	ENSMUSG00000039703.17	-	TRUE	1	NA	NA
cRNA_1380	chr10	7102864	7104485	1622	JNC-JNC	ENSMUSG00000015202.14	-	TRUE	1	NA	NA
cRNA_1381	chr10	23674644	23681938	7295	JNC-JNC	ENSMUSG00000037455.17	+	TRUE	1	NA	NA
cRNA_1382	chr10	59027988	59028637	650	JNC-JNC	ENSMUSG00000019917.11	-	TRUE	1	NA	NA
cRNA_1383	chr10	88644944	88645947	1004	JNC-JNC	ENSMUSG00000004356.9	-	TRUE	1	NA	NA
cRNA_1384	chr17	26976779	26978923	2145	JNC-JNC	ENSMUSG00000048249.15	+	TRUE	1	NA	NA
cRNA_1385	chr17	66356781	66360086	3306	JNC-JNC	ENSMUSG00000034647.16	-	TRUE	1	NA	NA
cRNA_1386	chr17	66394398	66396488	2091	JNC-JNC	ENSMUSG00000024099.16	-	TRUE	1	NA	NA
cRNA_1387	chr17	74680658	74689035	8378	JNC-JNC	ENSMUSG00000024068.9	+	TRUE	1	NA	NA
cRNA_1388	chr16	18713524	18718207	4684	JNC-JNC	ENSMUSG00000022702.17	+	TRUE	1	NA	NA
cRNA_1389	chr16	37697411	37698926	1516	JNC-JNC	ENSMUSG00000034158.10	+	TRUE	1	NA	NA
cRNA_1390	chr16	58305126	58327977	22852	JNC-JNC	ENSMUSG00000022747.18	-	TRUE	1	NA	NA
cRNA_1391	chr16	94204173	94212982	8810	JNC-JNC	ENSMUSG00000040785.20	+	TRUE	1	NA	NA
cRNA_1392	chr16	96187686	96199164	11479	JNC-JNC	ENSMUSG00000000159.17	+	TRUE	1	NA	NA
cRNA_1393	chr15	6866397	6872398	6002	JNC-JNC	ENSMUSG00000022146.13	-	TRUE	1	NA	NA
cRNA_1394	chr15	33250072	33381593	131522	JNC-JNC	ENSMUSG00000039007.11	+	TRUE	1	NA	NA
cRNA_1395	chr15	35770602	35771009	408	FULLEX	ENSMUSG00000037646.11	+	TRUE	NA	NA	NA
cRNA_1396	chr15	73128883	73140742	11860	JNC-JNC	ENSMUSG00000022607.19	-	TRUE	1	NA	NA
cRNA_1397	chr15	81314891	81322381	7491	JNC-JNC	ENSMUSG00000022401.13	+	TRUE	1	NA	NA
cRNA_1398	chr15	96288757	96290545	1789	JNC-JNC	ENSMUSG00000033237.20	+	TRUE	1	NA	NA
cRNA_1399	chr14	4458426	4461127	2702	JNC-JNC	ENSMUSG00000021779.20	-	TRUE	1	NA	NA
cRNA_1400	chr14	4506375	4506635	261	FULLEX	ENSMUSG00000021779.20	-	TRUE	NA	NA	NA
cRNA_1401	chr14	10507041	10517057	10017	JNC-JNC	ENSMUSG00000121513.1	-	TRUE	1	NA	NA
cRNA_1402	chr14	30783426	30811579	28154	JNC-JNC	ENSMUSG00000042323.18	+	TRUE	1	NA	NA
cRNA_1403	chr14	70493809	70504955	11147	JNC-JNC	ENSMUSG00000022092.12	-	TRUE	1	NA	NA
cRNA_1404	chr14	87709512	87712276	2765	JNC-JNC	ENSMUSG00000022019.17	+	TRUE	1	NA	NA
cRNA_1405	chr14	99423917	99448506	24590	JNC-JNC	ENSMUSG00000022064.11	+	TRUE	1	NA	NA
cRNA_1406	chr18	5046589	5049494	2906	JNC-JNC	ENSMUSG00000024236.19	+	TRUE	1	NA	NA
cRNA_1407	chr18	21141782	21154056	12275	JNC-JNC	ENSMUSG00000024317.16	+	TRUE	1	NA	NA
cRNA_1408	chr18	22508190	22567732	59543	JNC-JNC	ENSMUSG00000045215.18	+	TRUE	1	NA	NA
cRNA_1409	chr18	36708072	36714268	6197	JNC-JNC	ENSMUSG00000024483.20	+	TRUE	1	NA	NA
cRNA_1410	chr18	42458970	42460583	1614	JNC-JNC	ENSMUSG00000024491.17	+	TRUE	1	NA	NA
cRNA_1411	chr18	46887438	46891181	3744	JNC-JNC	ENSMUSG00000024480.10	+	TRUE	1	NA	NA
cRNA_1412	chr18	61273863	61274862	1000	JNC-JNC	ENSMUSG00000024622.9	-	TRUE	1	NA	NA
cRNA_1413	chr18	65756055	65758405	2351	FULLEX	ENSMUSG00000042439.14	+	TRUE	NA	NA	NA
cRNA_1414	chr18	65784631	65789703	5073	JNC-JNC	ENSMUSG00000042439.14	+	TRUE	1	NA	NA
cRNA_1415	chr18	74710526	74713605	3080	JNC-JNC	ENSMUSG00000025885.19	+	TRUE	1	NA	NA
cRNA_1416	chr18	74786431	74795817	9387	JNC-JNC	ENSMUSG00000025885.19	+	TRUE	1	NA	NA
cRNA_1417	chr19	7003660	7010017	6358	JNC-JNC	ENSMUSG00000024966.10	-	TRUE	1	NA	NA
cRNA_1418	chr19	28331606	28335352	3747	JNC-JNC	ENSMUSG00000052942.14	-	TRUE	1	NA	NA
cRNA_1419	chr19	28508273	28509386	1114	FULLEX	ENSMUSG00000052942.14	-	TRUE	NA	NA	NA
cRNA_1420	chr19	37302547	37308011	5465	JNC-JNC	ENSMUSG00000056999.17	-	TRUE	1	NA	NA
cRNA_1421	chr19	42550991	42552780	1790	FULLEX	ENSMUSG00000025184.11	+	TRUE	NA	NA	NA
cRNA_1422	chr19	42550991	42564640	13650	JNC-JNC	ENSMUSG00000025184.11	+	TRUE	1	NA	NA
cRNA_1423	chr19	44072856	44077216	4361	JNC-JNC	ENSMUSG00000025199.17	-	TRUE	1	NA	NA
cRNA_1424	chr19	45624174	45628960	4787	JNC-JNC	ENSMUSG00000040913.12	-	TRUE	1	NA	NA
cRNA_1425	chr19	45874391	45880587	6197	JNC-JNC	ENSMUSG00000039901.11	-	TRUE	1	NA	NA
cRNA_1426	chr19	53895880	53901356	5477	JNC-JNC	ENSMUSG00000024975.14	+	TRUE	1	NA	NA
cRNA_1427	chr7	27009606	27010212	607	JNC-JNC	ENSMUSG00000040488.19	-	TRUE	1	NA	NA
cRNA_1428	chr7	41261100	41262675	1576	JNC-JNC	ENSMUSG00000091474.3	+	TRUE	1	NA	NA
cRNA_1429	chr7	45654544	45655064	521	JNC-JNC	ENSMUSG00000030834.8	-	TRUE	1	NA	NA
cRNA_1430	chr7	55717732	55722178	4447	JNC-JNC	ENSMUSG00000030451.17	+	TRUE	1	NA	NA
cRNA_1431	chr7	84281864	84283617	1754	JNC-JNC	ENSMUSG00000030629.16	-	TRUE	1	NA	NA
cRNA_1432	chr7	97893156	97915454	22299	JNC-JNC	ENSMUSG00000030760.15	-	TRUE	1	NA	NA
cRNA_1433	chr7	107280969	107296905	15937	JNC-JNC	ENSMUSG00000036528.17	+	TRUE	1	NA	NA
cRNA_1434	chr7	109626278	109630973	4696	JNC-JNC	ENSMUSG00000066232.5	+	TRUE	1	NA	NA
cRNA_1435	chr7	112358591	112358846	256	FULLEX	ENSMUSG00000055320.19	+	TRUE	NA	NA	NA
cRNA_1436	chr7	115957871	115975794	17924	JNC-JNC	ENSMUSG00000030660.10	-	TRUE	1	NA	NA
cRNA_1437	chr7	115987079	115993593	6515	JNC-JNC	ENSMUSG00000030660.10	-	TRUE	1	NA	NA
cRNA_1438	chr7	128281441	128292422	10982	JNC-JNC	ENSMUSG00000042105.19	+	TRUE	1	NA	NA
cRNA_1439	chr7	130109212	130117898	8687	JNC-JNC	ENSMUSG00000030850.18	-	TRUE	1	NA	NA
cRNA_1440	chr6	3516622	3524175	7554	JNC-JNC	ENSMUSG00000001376.18	+	TRUE	1	NA	NA
cRNA_1441	chr6	17487796	17492436	4641	JNC-JNC	ENSMUSG00000009376.16	+	TRUE	1	NA	NA
cRNA_1442	chr6	29586037	29589228	3192	JNC-JNC	ENSMUSG00000012535.15	-	TRUE	1	NA	NA
cRNA_1443	chr6	65839899	65878843	38945	JNC-JNC	ENSMUSG00000029913.15	+	TRUE	1	NA	NA
cRNA_1444	chr6	65846165	65863162	16998	JNC-JNC	ENSMUSG00000029913.15	+	TRUE	1	NA	NA
cRNA_1445	chr6	108393771	108417648	23878	JNC-JNC	ENSMUSG00000030102.12	+	TRUE	1	NA	NA
cRNA_1446	chr6	112642239	112658637	16399	JNC-JNC	ENSMUSG00000030254.17	-	TRUE	1	NA	NA
cRNA_1447	chr6	146251521	146260985	9465	JNC-JNC	ENSMUSG00000030287.16	-	TRUE	1	NA	NA
cRNA_1448	chr5	29528800	29551904	23105	JNC-JNC	ENSMUSG00000010721.16	-	TRUE	1	NA	NA
cRNA_1449	chr5	62887864	62892389	4526	JNC-JNC	ENSMUSG00000037999.14	-	TRUE	1	NA	NA
cRNA_1450	chr5	89304190	89327703	23514	JNC-JNC	ENSMUSG00000060961.17	+	TRUE	1	NA	NA
cRNA_1451	chr5	96254075	96281991	27917	JNC-JNC	ENSMUSG00000034724.19	-	TRUE	1	NA	NA
cRNA_1452	chr5	111330790	111331297	508	FULLEX	ENSMUSG00000033209.18	+	TRUE	NA	NA	NA
cRNA_1453	chr5	122627301	122629848	2548	JNC-JNC	ENSMUSG00000029467.16	-	TRUE	1	NA	NA
cRNA_1454	chr5	123728856	123769232	40377	JNC-JNC	ENSMUSG00000049550.18	-	TRUE	1	NA	NA
cRNA_1455	chr5	127721383	127734202	12820	JNC-JNC	ENSMUSG00000049971.18	+	TRUE	1	NA	NA
cRNA_1456	chr5	138091182	138092401	1220	JNC-JNC	ENSMUSG00000029729.13	+	TRUE	1	NA	NA
cRNA_1457	chr5	144080344	144103237	22894	JNC-JNC	ENSMUSG00000038970.8	+	TRUE	1	NA	NA
cRNA_1458	chr5	146220439	146236660	16222	JNC-JNC	ENSMUSG00000029635.16	+	TRUE	1	NA	NA
cRNA_1459	chr5	150393142	150395075	1934	JNC-JNC	ENSMUSG00000056602.14	+	TRUE	1	NA	NA
