group	seqnames	start	end	strand	N	ID	Sample	Njunc
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_48_terrace.gtf	7
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_49_terrace.gtf	5
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_50_terrace.gtf	11
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_51_terrace.gtf	12
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_52_terrace.gtf	8
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_53_terrace.gtf	12
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_54_terrace.gtf	6
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_55_terrace.gtf	8
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_56_terrace.gtf	9
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_57_terrace.gtf	6
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_58_terrace.gtf	12
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_59_terrace.gtf	18
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_6_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_60_terrace.gtf	7
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_61_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_63_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_67_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_68_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_70_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_71_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_72_terrace.gtf	5
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_73_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_74_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_76_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_77_terrace.gtf	5
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_79_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_8_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_81_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_82_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_83_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_84_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_85_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_88_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_89_terrace.gtf	1
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_90_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_91_terrace.gtf	3
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_92_terrace.gtf	2
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_93_terrace.gtf	9
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_94_terrace.gtf	4
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_95_terrace.gtf	5
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_96_terrace.gtf	6
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_98_terrace.gtf	5
795	chr6	119897768	119897989	+	526	chr6:119897768-119897989	Tube_99_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_1_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_10_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_100_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_101_terrace.gtf	15
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_102_terrace.gtf	8
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_103_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_104_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_105_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_106_terrace.gtf	17
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_107_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_108_terrace.gtf	12
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_109_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_11_terrace.gtf	8
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_110_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_111_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_112_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_113_terrace.gtf	8
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_114_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_12_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_13_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_14_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_15_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_16_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_17_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_18_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_19_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_2_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_20_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_21_terrace.gtf	10
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_22_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_23_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_24_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_25_terrace.gtf	13
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_26_terrace.gtf	14
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_27_terrace.gtf	17
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_28_terrace.gtf	10
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_29_terrace.gtf	14
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_3_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_30_terrace.gtf	9
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_31_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_32_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_33_terrace.gtf	8
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_34_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_35_terrace.gtf	10
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_36_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_37_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_38_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_39_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_4_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_40_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_42_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_43_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_45_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_46_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_47_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_48_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_5_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_50_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_51_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_52_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_53_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_54_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_56_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_57_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_58_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_59_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_6_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_60_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_61_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_62_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_63_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_64_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_65_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_66_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_67_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_68_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_69_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_7_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_70_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_71_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_72_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_73_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_74_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_76_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_77_terrace.gtf	3
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_78_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_79_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_8_terrace.gtf	8
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_80_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_83_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_84_terrace.gtf	7
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_85_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_87_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_88_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_89_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_9_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_90_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_91_terrace.gtf	6
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_92_terrace.gtf	5
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_93_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_94_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_95_terrace.gtf	4
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_96_terrace.gtf	1
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_98_terrace.gtf	2
861	chr7	99584369	99604747	-	473	chr7:99584369-99604747	Tube_99_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_1_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_10_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_100_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_101_terrace.gtf	15
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_102_terrace.gtf	8
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_103_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_104_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_105_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_106_terrace.gtf	17
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_107_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_108_terrace.gtf	12
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_109_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_11_terrace.gtf	8
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_110_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_111_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_112_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_113_terrace.gtf	8
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_114_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_12_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_13_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_14_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_15_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_16_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_17_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_18_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_19_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_2_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_20_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_21_terrace.gtf	10
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_22_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_23_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_24_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_25_terrace.gtf	13
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_26_terrace.gtf	19
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_27_terrace.gtf	17
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_28_terrace.gtf	10
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_29_terrace.gtf	14
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_3_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_30_terrace.gtf	11
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_31_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_32_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_33_terrace.gtf	8
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_34_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_35_terrace.gtf	10
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_36_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_37_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_38_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_39_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_4_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_40_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_42_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_43_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_45_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_46_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_47_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_48_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_5_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_50_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_51_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_52_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_53_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_54_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_56_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_57_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_58_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_59_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_6_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_60_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_61_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_62_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_63_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_64_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_65_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_66_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_67_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_68_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_69_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_7_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_70_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_71_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_72_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_73_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_74_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_76_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_77_terrace.gtf	3
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_78_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_79_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_8_terrace.gtf	8
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_80_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_83_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_84_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_85_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_87_terrace.gtf	7
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_88_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_89_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_9_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_90_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_91_terrace.gtf	6
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_92_terrace.gtf	5
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_93_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_94_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_95_terrace.gtf	4
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_96_terrace.gtf	1
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_98_terrace.gtf	2
862	chr7	99584369	99584487	-	481	chr7:99584369-99584487	Tube_99_terrace.gtf	3
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_1_terrace.gtf	5
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_10_terrace.gtf	2
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_100_terrace.gtf	1
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_101_terrace.gtf	15
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_102_terrace.gtf	8
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_103_terrace.gtf	3
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_104_terrace.gtf	6
863	chr7	99592166	99592312	-	486	chr7:99592166-99592312	Tube_105_terrace.gtf	6
