circID	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_1096	mmu-Pcsk6_0001	mmu_Pcsk6_0015000		MMU_CIRCpedia_26377	3
cRNA_1097	mmu-Mef2a_0010	mmu_Mef2a_0018000		MMU_CIRCpedia_26743	3
cRNA_1098	mmu-Picalm_0028	mmu_Picalm_0025000		MMU_CIRCpedia_33653	3
cRNA_1099	mmu-Sox6_0001	mmu_Sox6_0045000		MMU_CIRCpedia_3881	3
cRNA_1100	mmu-Tnrc6a_0001	mmu_Tnrc6a_0008000		MMU_CIRCpedia_5990	3
cRNA_1101	mmu-Srcap_0021	mmu_Srcap_0043000		MMU_CIRCpedia_6975	3
cRNA_1102	mmu-Dmbt1_0016	mmu_Dmbt1_0005000			2
cRNA_1103	mmu-Dmbt1_0012	mmu_Dmbt1_0055000			2
cRNA_1104	mmu-Fam53b_0002	mmu_Fam53b_0003000		MMU_CIRCpedia_7866	3
cRNA_1105	mmu-Fam53b_0003	mmu_Fam53b_0004000	mm9_circ_007883	MMU_CIRCpedia_7867	4
cRNA_1106	mmu-Zranb1_0012	mmu_Zranb1_0034000	mm9_circ_001644	MMU_CIRCpedia_7905	4
cRNA_1107	mmu-Glrx3_0004	mmu_Glrx3_0003000		MMU_CIRCpedia_8508	3
cRNA_1108	mmu-Ccdc132_0027	mmu_Vps50_0031000		MMU_CIRCpedia_17668	3
cRNA_1109	mmu-Ccdc132_0023	mmu_Vps50_0062000		MMU_CIRCpedia_17748	3
cRNA_1110	mmu-ENSMUSG00000089862,ENSMUSG00000029638_0006	mmu_Glcci1_0013000		MMU_CIRCpedia_32062	3
cRNA_1111	mmu-Lincpint_0001	mmu_Lncpint_0051000	mm9_circ_016849		3
cRNA_1112	mmu-Trim24_0016	mmu_Trim24_0019000		MMU_CIRCpedia_18695	3
cRNA_1113	mmu-Ubn2_0013,mmu-Ubn2_0050	mmu_Ubn2_0015000,mmu_Ubn2_0034000		MMU_CIRCpedia_18893	3
cRNA_1114	mmu-Ubn2_0045	mmu_Ubn2_0093000		MMU_CIRCpedia_18914	3
cRNA_1115	mmu-Hipk2_0003	mmu_Hipk2_0028000	mm9_circ_002179	MMU_CIRCpedia_18975	4
cRNA_1116	mmu-Ezh2_0001	mmu_Ezh2_0040000		MMU_CIRCpedia_21116	3
cRNA_1117	mmu-Kbtbd2_0002	mmu_Kbtbd2_0008000		MMU_CIRCpedia_23632	3
cRNA_1118	mmu-Immt_0008	mmu_Immt_0029000		MMU_CIRCpedia_27917	3
cRNA_1119	mmu-Dysf_0004	mmu_Dysf_0023000		MMU_CIRCpedia_31530	3
cRNA_1120	mmu-ENSMUSG00000030068,ENSMUSG00000093661_0001	mmu_Eif4e3_0033000	mm9_circ_017409	MMU_CIRCpedia_36168	4
cRNA_1121	mmu-Pdzrn3_0002	mmu_Pdzrn3_0003000		MMU_CIRCpedia_435	3
cRNA_1122	mmu-Rad18_0001	mmu_Rad18_0030000	mm9_circ_002005	MMU_CIRCpedia_3397	4
cRNA_1123	mmu-Rad52_0002	mmu_Rad52_0002000		MMU_CIRCpedia_4973	3
cRNA_1124	mmu-Parp11_0004	mmu_Parp11_0004000		MMU_CIRCpedia_6950	3
cRNA_1125	mmu-Lrp6_0009,mmu-Lrp6_0003	mmu_Lrp6_0045000,mmu_Lrp6_0040000	mm9_circ_015535	MMU_CIRCpedia_8108	4
cRNA_1126	mmu-Dera_0001	mmu_Dera_0002000		MMU_CIRCpedia_8558	3
cRNA_1127	mmu-Abcc9_0009	mmu_Abcc9_0044000		MMU_CIRCpedia_216507	3
cRNA_1128	mmu-Etnk1_0002	mmu_Etnk1_0003000		MMU_CIRCpedia_9328	3
cRNA_1129	mmu-Tmtc1_0013	mmu_Tmtc1_0059000		MMU_CIRCpedia_9861	3
cRNA_1130	mmu-Ipo8_0010	mmu_Ipo8_0055000	mm9_circ_016371	MMU_CIRCpedia_9900	4
cRNA_1131	mmu-Cd36_0034	mmu_Cd36_0033000			2
cRNA_1132	mmu-Rsbn1l_0003	mmu_Rsbn1l_0027000		MMU_CIRCpedia_13095	3
cRNA_1133	mmu-Fam126a_0004	mmu_Fam126a_0015000		MMU_CIRCpedia_14007	3
cRNA_1134	mmu-Fam126a_0006	mmu_Fam126a_0016000		MMU_CIRCpedia_14008	3
cRNA_1135	mmu-Fam126a_0005	mmu_Fam126a_0023000		MMU_CIRCpedia_14010	3
cRNA_1136	mmu-Kmt2c_0021,mmu-Kmt2c_0074	mmu_Kmt2c_0103000,mmu_Kmt2c_0099000	mm9_circ_001796	MMU_CIRCpedia_14486	4
cRNA_1137	mmu-Rbm33_0020	mmu_Rbm33_0006000		MMU_CIRCpedia_15163	3
cRNA_1138	mmu-Whsc1_0010	mmu_Nsd2_0017000	mm9_circ_010792	MMU_CIRCpedia_17013	4
cRNA_1139	mmu-Fam193a_0001	mmu_Fam193a_0013000		MMU_CIRCpedia_17291	3
cRNA_1140	mmu-Ppargc1a_0012	mmu_Ppargc1a_0016000		MMU_CIRCpedia_22097	3
cRNA_1141	mmu-Corin_0004	mmu_Corin_0026000		MMU_CIRCpedia_214900	3
cRNA_1142	mmu-Slc4a4_0002	mmu_Slc4a4_0021000		MMU_CIRCpedia_33291	3
cRNA_1143	mmu-Slc4a4_0045	mmu_Slc4a4_0062000		MMU_CIRCpedia_33337	3
cRNA_1144	mmu-Slc4a4_0053	mmu_Slc4a4_0067000		MMU_CIRCpedia_33338	3
cRNA_1145	mmu-Slc4a4_0020	mmu_Slc4a4_0078000		MMU_CIRCpedia_33350	3
cRNA_1146	mmu-Mthfd2l_0001	mmu_Mthfd2l_0009000		MMU_CIRCpedia_33887	3
cRNA_1147	mmu-Zfp644_0004	mmu_Zfp644_0021000		MMU_CIRCpedia_1795	3
cRNA_1148	mmu-Zfp644_0016	mmu_Zfp644_0043000		MMU_CIRCpedia_1799	3
cRNA_1149	mmu-Evi5_0012	mmu_Evi5_0011000		MMU_CIRCpedia_2169	3
cRNA_1150	mmu-Ccdc18_0003	mmu_Ccdc18_0045000		MMU_CIRCpedia_2254	3
cRNA_1151	mmu-Med13l_0005	mmu_Med13l_0002000	mm9_circ_005281	MMU_CIRCpedia_4551	4
cRNA_1152	mmu-Ift81_0003	mmu_Ift81_0057000		MMU_CIRCpedia_5830	3
cRNA_1153	mmu-Zcchc8_0002	mmu_Zcchc8_0009000		MMU_CIRCpedia_6183	3
cRNA_1154	mmu-Clip2_0003	mmu_Clip2_0008000		MMU_CIRCpedia_8104	3
cRNA_1155	mmu-Eif4h_0006	mmu_Eif4h_0017000		MMU_CIRCpedia_8141	3
cRNA_1156	mmu-Zan_0001	mmu_Zan_0013000			2
cRNA_1157	mmu-Mad1l1_0001,mmu-Mad1l1_0041	mmu_Mad1l1_0070000,mmu_Mad1l1_0072000		MMU_CIRCpedia_8919	3
cRNA_1158	mmu-Rnf216_0001	mmu_Rnf216_0045000		MMU_CIRCpedia_9310	3
cRNA_1159	mmu-Cdk8_0014	mmu_Cdk8_0018000		MMU_CIRCpedia_9644	3
cRNA_1160	mmu-Usp12_0003	mmu_Usp12_0012000		MMU_CIRCpedia_9704	3
cRNA_1161	mmu-Usp12_0002	mmu_Usp12_0013000		MMU_CIRCpedia_9705	3
cRNA_1162	mmu-Pan3_0034	mmu_Pan3_0007000		MMU_CIRCpedia_9771	3
cRNA_1163	mmu-Tox_0002	mmu_Tox_0007000	mm9_circ_001129	MMU_CIRCpedia_26957	4
cRNA_1164	mmu-Car8_0004	mmu_Car8_0003000		MMU_CIRCpedia_30916	3
cRNA_1165	mmu-Rab2a_0003	mmu_Rab2a_0008000		MMU_CIRCpedia_32150	3
cRNA_1166	mmu-Asph_0040	mmu_Asph_0023000		MMU_CIRCpedia_35022	3
cRNA_1167	mmu-Asph_0041	mmu_Asph_0085000		MMU_CIRCpedia_35215	3
cRNA_1168	mmu-Esrp1_0003	mmu_Esrp1_0001000		MMU_CIRCpedia_213087	3
cRNA_1169	mmu-Rngtt_0013,mmu-Rngtt_0050	mmu_Rngtt_0005000,mmu_Rngtt_0022000		MMU_CIRCpedia_16860	3
cRNA_1170	mmu-Unc13b_0004	mmu_Unc13b_0003000		MMU_CIRCpedia_20007	3
cRNA_1171	mmu-Gne_0003	mmu_Gne_0008000		MMU_CIRCpedia_20201	3
cRNA_1172	mmu-Anp32b_0001	mmu_Anp32b_0005000		MMU_CIRCpedia_20876	3
cRNA_1173	mmu-Tmeff1_0009	mmu_Tmeff1_0020000	mm9_circ_008846	MMU_CIRCpedia_21376	4
cRNA_1174	mmu-Abca1_0010	mmu_Abca1_0030000		MMU_CIRCpedia_22520	3
cRNA_1175	mmu-Abca1_0011	mmu_Abca1_0033000		MMU_CIRCpedia_22530	3
cRNA_1176	mmu-Slc44a1_0017	mmu_Slc44a1_0011000		MMU_CIRCpedia_22632	3
cRNA_1177	mmu-Ugcg_0003	mmu_Ugcg_0004000		MMU_CIRCpedia_24421	3
cRNA_1178	mmu-Ptbp3_0003	mmu_Ptbp3_0021000		MMU_CIRCpedia_24530	3
cRNA_1179	mmu-Ptbp3_0011	mmu_Ptbp3_0039000		MMU_CIRCpedia_38233	3
cRNA_1180	mmu-Fkbp15_0006	mmu_Fkbp15_0029000		MMU_CIRCpedia_214968	3
cRNA_1181	mmu-Ptprd_0048,mmu-Ptprd_0015	mmu_Ptprd_0059000,mmu_Ptprd_0056000		MMU_CIRCpedia_29207	3
cRNA_1182	mmu-Nfib_0015	mmu_Nfib_0026000	mm9_circ_018899	MMU_CIRCpedia_31043	4
cRNA_1183	mmu-Bnc2_0022	mmu_Bnc2_0024000	mm9_circ_000827	MMU_CIRCpedia_31711	4
cRNA_1184	mmu-Cntln_0005	mmu_Cntln_0039000		MMU_CIRCpedia_31886	3
cRNA_1185	mmu-Cntln_0006	mmu_Cntln_0040000	mm9_circ_004058	MMU_CIRCpedia_31888	4
cRNA_1186	mmu-Dennd4c_0052	mmu_Dennd4c_0090000		MMU_CIRCpedia_32646	3
cRNA_1187	mmu-Inadl_0018	mmu_Patj_0054000		MMU_CIRCpedia_37411	3
cRNA_1188	mmu-Zcchc11_0039	mmu_Tut4_0005000		MMU_CIRCpedia_2349	3
cRNA_1189	mmu-Eri3_0019	mmu_Eri3_0029000	mm9_circ_017355	MMU_CIRCpedia_4290	4
cRNA_1190	mmu-Szt2_0002	mmu_Szt2_0010000		MMU_CIRCpedia_4478	3
cRNA_1191	mmu-Scmh1_0004	mmu_Scmh1_0029000	mm9_circ_007413	MMU_CIRCpedia_5125	4
cRNA_1192	mmu-Rlf_0002	mmu_Rlf_0020000	mm9_circ_018293	MMU_CIRCpedia_5350	4
cRNA_1193	mmu-Zmym4_0004	mmu_Zmym4_0153000	mm9_circ_009854	MMU_CIRCpedia_6783	4
cRNA_1194	mmu-Pum1_0042	mmu_Pum1_0004000	mm9_circ_012567	MMU_CIRCpedia_7542	4
cRNA_1195	mmu-Pum1_0041	mmu_Pum1_0005000	mm9_circ_007293	MMU_CIRCpedia_7543	4
cRNA_1196	mmu-Ythdf2_0001	mmu_Ythdf2_0007000		MMU_CIRCpedia_7780	3
cRNA_1197	mmu-Cdc42_0006	mmu_Cdc42_0011000		MMU_CIRCpedia_8502	3
cRNA_1198	mmu-Usp48_0011	mmu_Usp48_0001000		MMU_CIRCpedia_8519	3
cRNA_1199	mmu-Fbxo42_0002	mmu_Fbxo42_0003000		MMU_CIRCpedia_9034	3
cRNA_1200	mmu-Spen_0006,mmu-Spen_0042	mmu_Spen_0010000,mmu_Spen_0005000	mm9_circ_002468	MMU_CIRCpedia_9079	4
cRNA_1201	mmu-Vps13d_0042	mmu_Vps13d_0015000		MMU_CIRCpedia_9537	3
cRNA_1202	mmu-Vps13d_0007,mmu-Vps13d_0012	mmu_Vps13d_0138000,mmu_Vps13d_0136000		MMU_CIRCpedia_9577	3
cRNA_1203	mmu-Rere_0025	mmu_Rere_0049000		MMU_CIRCpedia_10056	3
cRNA_1204	mmu-Camta1_0004,mmu-Camta1_0003	mmu_Camta1_0066000,mmu_Camta1_0064000	mm9_circ_010432	MMU_CIRCpedia_10253	4
cRNA_1205	mmu-Usp13_0020	mmu_Usp13_0027000	mm9_circ_003540	MMU_CIRCpedia_16685	4
cRNA_1206	mmu-4932438A13Rik_0052	mmu_4932438A13Rik_0092000		MMU_CIRCpedia_18360	3
cRNA_1207	mmu-Nbea_0032	mmu_Nbea_0268000	mm9_circ_016655	MMU_CIRCpedia_23454	4
cRNA_1208	mmu-Rnf13_0001	mmu_Rnf13_0018000		MMU_CIRCpedia_23954	3
cRNA_1209	mmu-Rsrc1_0002	mmu_Rsrc1_0009000	mm9_circ_005202	MMU_CIRCpedia_26681	4
cRNA_1210	mmu-Smc4_0005	mmu_Smc4_0032000		MMU_CIRCpedia_27093	3
cRNA_1211	mmu-Lrba_0064	mmu_Lrba_0022000		MMU_CIRCpedia_32372	3
cRNA_1212	mmu-Lrba_0063	mmu_Lrba_0011000		MMU_CIRCpedia_32376	3
cRNA_1213	mmu-Ash1l_0062	mmu_Ash1l_0008000		MMU_CIRCpedia_33253	3
cRNA_1214	mmu-Snx27_0007	mmu_Snx27_0024000		MMU_CIRCpedia_34881	3
cRNA_1215	mmu-Hiat1_0003	mmu_Gm43191_0001000	mm9_circ_010802	MMU_CIRCpedia_4135	4
cRNA_1216	mmu-Gstcd_0001	mmu_Gstcd_0019000		MMU_CIRCpedia_7928	3
cRNA_1217	mmu-Pdlim5_0019	mmu_Pdlim5_0029000		MMU_CIRCpedia_38253	3
cRNA_1218	mmu-Pdlim5_0021	mmu_Pdlim5_0036000		MMU_CIRCpedia_216796	3
cRNA_1219	mmu-Stam_0004	mmu_Stam_0005000		MMU_CIRCpedia_9030	3
cRNA_1220	mmu-intergenic_003787	mmu_Malrd1_0003000			2
cRNA_1221	mmu-Mllt10_0051	mmu_Mllt10_0048000	mm9_circ_006620	MMU_CIRCpedia_12321	4
cRNA_1222	mmu-Mllt10_0052	mmu_Mllt10_0049000		MMU_CIRCpedia_12322	3
cRNA_1223	mmu-Arhgap21_0002	mmu_Arhgap21_0012000		MMU_CIRCpedia_13064	3
cRNA_1224	mmu-Ehmt1_0028	mmu_Ehmt1_0082000		MMU_CIRCpedia_14264	3
cRNA_1225	mmu-Camsap1_0014	mmu_Camsap1_0025000		MMU_CIRCpedia_14681	3
cRNA_1226	mmu-Sptan1_0005	mmu_Sptan1_0007000		MMU_CIRCpedia_15665	3
cRNA_1227	mmu-Prrc2b_0011	mmu_Prrc2b_0005000	mm9_circ_016530	MMU_CIRCpedia_16403	4
cRNA_1228	mmu-Dab2ip_0004	mmu_Dab2ip_0004000	mm9_circ_004859	MMU_CIRCpedia_17819	4
cRNA_1229	mmu-Mbd5_0017	mmu_Mbd5_0045000		MMU_CIRCpedia_21483	3
cRNA_1230	mmu-Tlk1_0001	mmu_Tlk1_0072000	mm9_circ_009932	MMU_CIRCpedia_27604	4
cRNA_1231	mmu-Chn1_0014	mmu_Chn1_0019000	mm9_circ_009125	MMU_CIRCpedia_28508	4
cRNA_1232	mmu-Atf2_0019	mmu_Atf2_0025000		MMU_CIRCpedia_28545	3
cRNA_1233	mmu-Lrp4_0004	mmu_Lrp4_0003000		MMU_CIRCpedia_34088	3
cRNA_1234	mmu-Qser1_0012	mmu_Qser1_0020000		MMU_CIRCpedia_1346	3
cRNA_1235	mmu-Bub1b_0011,mmu-Bub1b_0014	mmu_Bub1b_0035000,mmu_Bub1b_0038000	mm9_circ_001283	MMU_CIRCpedia_37655	4
cRNA_1236	mmu-Casc5_0001	mmu_Knl1_0022000		MMU_CIRCpedia_4668	3
cRNA_1237	mmu-Mga_0035	mmu_Mga_0026000		MMU_CIRCpedia_4980	3
cRNA_1238	mmu-Trpm7_0041	mmu_Trpm7_0079000	mm9_circ_004417	MMU_CIRCpedia_6705	4
cRNA_1239	mmu-Anapc1_0023,mmu-Anapc1_0014	mmu_Anapc1_0089000,mmu_Anapc1_0088000		MMU_CIRCpedia_7242	3
cRNA_1240	mmu-Anapc1_0024	mmu_Anapc1_0101000		MMU_CIRCpedia_7249	3
cRNA_1241	mmu-4930402H24Rik_0007	mmu_4930402H24Rik_0098000		MMU_CIRCpedia_7611	3
cRNA_1242	mmu-Smox_0002	mmu_Smox_0005000	mm9_circ_000595	MMU_CIRCpedia_7714	4
cRNA_1243	mmu-Tasp1_0033	mmu_Tasp1_0079000	mm9_circ_017947	MMU_CIRCpedia_8887	4
cRNA_1244	mmu-Snx5_0004	mmu_Snx5_0021000		MMU_CIRCpedia_9464	3
cRNA_1245	mmu-Kiz_0001	mmu_Kiz_0008000		MMU_CIRCpedia_9716	3
cRNA_1246	mmu-Xrn2_0030	mmu_Xrn2_0011000		MMU_CIRCpedia_9734	3
cRNA_1247	mmu-Kif3b_0004	mmu_Kif3b_0008000		MMU_CIRCpedia_10451	3
cRNA_1248	mmu-Phf20_0026,mmu-Phf20_0025	mmu_Phf20_0002000,mmu_Phf20_0008000		MMU_CIRCpedia_10715	3
cRNA_1249	mmu-Taf4a_0001	mmu_Taf4_0032000		MMU_CIRCpedia_12232	3
cRNA_1250	mmu-Atp6v1h_0002	mmu_Atp6v1h_0007000		MMU_CIRCpedia_21973	3
cRNA_1251	mmu-Atp6v1h_0005	mmu_Atp6v1h_0022000		MMU_CIRCpedia_22000	3
cRNA_1252	mmu-Lmbrd1_0001	mmu_Lmbrd1_0024000		MMU_CIRCpedia_14215	3
cRNA_1253	mmu-Dst_0009	mmu_Dst_0128000		MMU_CIRCpedia_17157	3
cRNA_1254	mmu-Mgat4a_0004	mmu_Mgat4a_0024000		MMU_CIRCpedia_18594	3
cRNA_1255	mmu-Aff3_0007	mmu_Aff3_0028000		MMU_CIRCpedia_18928	3
cRNA_1256	mmu-Uxs1_0003	mmu_Uxs1_0016000		MMU_CIRCpedia_20156	3
cRNA_1257	mmu-Gls_0003	mmu_Gls_0015000		MMU_CIRCpedia_22319	3
cRNA_1258	mmu-Gls_0004	mmu_Gls_0072000		MMU_CIRCpedia_22335	3
cRNA_1259	mmu-Nab1_0001	mmu_Nab1_0005000		MMU_CIRCpedia_22392	3
cRNA_1260	mmu-Plcl1_0002	mmu_Plcl1_0012000	mm9_circ_003798	MMU_CIRCpedia_23261	4
cRNA_1261	mmu-Plcl1_0003	mmu_Plcl1_0013000		MMU_CIRCpedia_23262	3
cRNA_1262	mmu-Clk1_0003	mmu_Clk1_0013000		MMU_CIRCpedia_24142	3
cRNA_1263	mmu-Cflar_0001	mmu_Cflar_0006000		MMU_CIRCpedia_39992	3
cRNA_1264	mmu-Als2_0007	mmu_Als2_0026000		MMU_CIRCpedia_24418	3
cRNA_1265	mmu-Ino80d_0003	mmu_Ino80d_0026000		MMU_CIRCpedia_25480	3
cRNA_1266	mmu-Klf7_0001,mmu-ENSMUSG00000025959,ENSMUSG00000086836_0001	mmu_Klf7_0006000,mmu_Klf7_0007000		MMU_CIRCpedia_25755	3
cRNA_1267	mmu-Creb1_0002	mmu_Creb1_0008000		MMU_CIRCpedia_25873	3
cRNA_1268	NA	NA	NA	NA	0
cRNA_1269	mmu-Cops7b_0005	mmu_Cops7b_0013000		MMU_CIRCpedia_32499	3
cRNA_1270	mmu-Gigyf2_0040	mmu_Gigyf2_0011000		MMU_CIRCpedia_32802	3
cRNA_1271	mmu-Vps4b_0002	mmu_Vps4b_0008000		MMU_CIRCpedia_1841	3
cRNA_1272	mmu-Epb4.1l5_0003	mmu_Epb41l5_0027000		MMU_CIRCpedia_4791	3
cRNA_1273	mmu-R3hdm1_0043	mmu_R3hdm1_0001000		MMU_CIRCpedia_7084	3
cRNA_1274	mmu-Ppp1r12b_0008	mmu_Ppp1r12b_0010000		MMU_CIRCpedia_8178	3
cRNA_1275	mmu-Smg7_0023	mmu_Smg7_0053000		MMU_CIRCpedia_10415	3
cRNA_1276	mmu-Cep350_0017	mmu_Cep350_0094000	mm9_circ_000111	MMU_CIRCpedia_10670	4
cRNA_1277	mmu-Ralgps2_0016	mmu_Ralgps2_0031000	mm9_circ_006421	MMU_CIRCpedia_10779	4
cRNA_1278	mmu-Rabgap1l_0036	mmu_Rabgap1l_0070000		MMU_CIRCpedia_11111	3
cRNA_1279	mmu-Rabgap1l_0038	mmu_Rabgap1l_0083000		MMU_CIRCpedia_11121	3
cRNA_1280	mmu-Uap1_0004	mmu_Uap1_0017000		MMU_CIRCpedia_11789	3
cRNA_1281	mmu-Akt3_0005	mmu_Akt3_0123000		MMU_CIRCpedia_12110	3
cRNA_1282	mmu-Enah_0001	mmu_Enah_0049000	mm9_circ_017328	MMU_CIRCpedia_12436	4
cRNA_1283	mmu-Disp1_0003	mmu_Disp1_0009000		MMU_CIRCpedia_12478	3
cRNA_1284	mmu-Ptpn14_0005	mmu_Ptpn14_0007000	mm9_circ_016374	MMU_CIRCpedia_12618	4
cRNA_1285	mmu-Prox1_0001	mmu_Prox1_0005000		MMU_CIRCpedia_12624	3
cRNA_1286	mmu-Rps6kc1_0015	mmu_Rps6kc1_0056000		MMU_CIRCpedia_12646	3
cRNA_1287	mmu-Rcor3_0009	mmu_Rcor3_0013000		MMU_CIRCpedia_12694	3
cRNA_1288	mmu-Pdgfd_0012	mmu_Pdgfd_0036000			2
cRNA_1289	mmu-Dync2h1_0015	mmu_Dync2h1_0035000		MMU_CIRCpedia_27237	3
cRNA_1290	mmu-Yap1_0008	mmu_Yap1_0020000		MMU_CIRCpedia_30185	3
cRNA_1291	mmu-Maml2_0002	mmu_Maml2_0011000		MMU_CIRCpedia_8369	3
cRNA_1292	mmu-Amotl1_0005	mmu_Amotl1_0010000	mm9_circ_000340	MMU_CIRCpedia_9611	4
cRNA_1293	mmu-Bbs9_0018	mmu_Bbs9_0006000	mm9_circ_013356	MMU_CIRCpedia_13559	4
cRNA_1294	mmu-Bbs9_0015	mmu_Bbs9_0094000		MMU_CIRCpedia_13585	3
cRNA_1295	mmu-Arhgap32_0002	mmu_Arhgap32_0010000		MMU_CIRCpedia_16382	3
cRNA_1296	mmu-Arhgap32_0015	mmu_Arhgap32_0034000	mm9_circ_017246	MMU_CIRCpedia_16401	4
cRNA_1297	mmu-Arhgap32_0013	mmu_Arhgap32_0035000	mm9_circ_014997	MMU_CIRCpedia_16402	4
cRNA_1298	mmu-Kmt2a_0008,mmu-Kmt2a_0051	mmu_Kmt2a_0020000,mmu_Kmt2a_0021000		MMU_CIRCpedia_20404	3
cRNA_1299	mmu-Kmt2a_0009,mmu-Kmt2a_0007	mmu_Kmt2a_0026000,mmu_Kmt2a_0027000	mm9_circ_007127	MMU_CIRCpedia_20406	4
cRNA_1300	mmu-Pafah1b2_0003	mmu_Pafah1b2_0019000	mm9_circ_009129	MMU_CIRCpedia_20756	4
cRNA_1301	mmu-Etfa_0015	mmu_Etfa_0023000		MMU_CIRCpedia_23177	3
cRNA_1302	mmu-Myo9a_0067,mmu-Myo9a_0084,mmu-Myo9a_0113	mmu_Myo9a_0060000,mmu_Myo9a_0079000,mmu_Myo9a_0066000	mm9_circ_000203	MMU_CIRCpedia_24666	4
cRNA_1303	mmu-Myo9a_0014,mmu-Myo9a_0010	mmu_Myo9a_0056000,mmu_Myo9a_0067000	mm9_circ_000280	MMU_CIRCpedia_24667	4
cRNA_1304	mmu-Pias1_0012	mmu_Pias1_0023000		MMU_CIRCpedia_25419	3
cRNA_1305	mmu-Pias1_0013	mmu_Pias1_0030000	mm9_circ_003585	MMU_CIRCpedia_25423	4
cRNA_1306	mmu-Pias1_0004	mmu_Pias1_0035000,mmu_Pias1_0036000		MMU_CIRCpedia_25424	3
cRNA_1307	mmu-Map2k1_0001	mmu_Map2k1_0012000	mm9_circ_003677	MMU_CIRCpedia_25800	4
cRNA_1308	mmu-Adam10_0042	mmu_Adam10_0017000		MMU_CIRCpedia_27554	3
cRNA_1309	mmu-Nedd4_0027	mmu_Nedd4_0008000		MMU_CIRCpedia_28130	3
cRNA_1310	mmu-Tinag_0006,mmu-Tinag_0017	mmu_Tinag_0007000,mmu_Tinag_0009000		MMU_CIRCpedia_219276	3
cRNA_1311	mmu-Slc17a5_0011	mmu_Slc17a5_0014000		MMU_CIRCpedia_29939	3
cRNA_1312	mmu-Filip1_0004	mmu_Filip1_0007000		MMU_CIRCpedia_30268	3
cRNA_1313	mmu-Senp6_0025	mmu_Senp6_0034000		MMU_CIRCpedia_30336	3
cRNA_1314	mmu-Ube2cbp_0002	mmu_Ube2cbp_0013000	mm9_circ_004998	MMU_CIRCpedia_32433	4
cRNA_1315	mmu-Tfdp2_0024	mmu_Tfdp2_0005000		MMU_CIRCpedia_35315	3
cRNA_1316	mmu-Tfdp2_0002	mmu_Tfdp2_0018000	mm9_circ_014405		3
cRNA_1317	mmu-Stag1_0055	mmu_Stag1_0020000	mm9_circ_007796	MMU_CIRCpedia_260	4
cRNA_1318	mmu-Qrich1_0009	mmu_Qrich1_0013000		MMU_CIRCpedia_2398	3
cRNA_1319	mmu-Qrich1_0006	mmu_Qrich1_0020000	mm9_circ_007356	MMU_CIRCpedia_2401	4
cRNA_1320	mmu-Map4_0002	mmu_Map4_0026000		MMU_CIRCpedia_2733	3
cRNA_1321	mmu-Lrrfip2_0016	mmu_Lrrfip2_0053000		MMU_CIRCpedia_3109	3
cRNA_1322	mmu-Clasp2_0014	mmu_Clasp2_0130000		MMU_CIRCpedia_3621	3
cRNA_1323	mmu-intergenic_001157	mmu_Trak1_0016000		MMU_CIRCpedia_5442	3
cRNA_1324	mmu-Nktr_0002	mmu_Nktr_0006000	mm9_circ_006853	MMU_CIRCpedia_5581	4
cRNA_1325	mmu-Mrps31_0001	mmu_Mrps31_0002000		MMU_CIRCpedia_13537	3
cRNA_1326	mmu-Slc20a2_0002	mmu_Slc20a2_0007000	mm9_circ_011276	MMU_CIRCpedia_13572	4
cRNA_1327	mmu-Kat6a_0008	mmu_Kat6a_0001000		MMU_CIRCpedia_13622	3
cRNA_1328	mmu-Whsc1l1_0031	mmu_Nsd3_0011000		MMU_CIRCpedia_14585	3
cRNA_1329	mmu-Tusc3_0001,mmu-Tusc3_0007	mmu_Tusc3_0023000,mmu_Tusc3_0029000	mm9_circ_003872	MMU_CIRCpedia_19030	4
cRNA_1330	mmu-Mtus1_0004	mmu_Mtus1_0024000		MMU_CIRCpedia_40189	3
cRNA_1331	mmu-Klhl2_0001	mmu_Klhl2_0025000	mm9_circ_016108	MMU_CIRCpedia_25937	4
cRNA_1332	mmu-Nr3c2_0007	mmu_Nr3c2_0006000		MMU_CIRCpedia_29452	3
cRNA_1333	mmu-Arhgap10_0017	mmu_Arhgap10_0049000		MMU_CIRCpedia_29634	3
cRNA_1334	mmu-Arhgap10_0018	mmu_Arhgap10_0062000		MMU_CIRCpedia_29637	3
cRNA_1335	mmu-Arhgap10_0022	mmu_Arhgap10_0093000		MMU_CIRCpedia_29650	3
cRNA_1336	mmu-Zfp827_0010	mmu_Zfp827_0005000	mm9_circ_001200	MMU_CIRCpedia_30055	4
cRNA_1337	mmu-Zfp827_0009	mmu_Zfp827_0026000	mm9_circ_014618	MMU_CIRCpedia_30070	4
cRNA_1338	mmu-Zfp827_0011	mmu_Zfp827_0042000	mm9_circ_000610	MMU_CIRCpedia_30076	4
cRNA_1339	mmu-Phkb_0012	mmu_Phkb_0045000		MMU_CIRCpedia_32179	3
cRNA_1340	mmu-Phkb_0013	mmu_Phkb_0046000	mm9_circ_017050	MMU_CIRCpedia_32181	4
cRNA_1341	mmu-Phkb_0014	mmu_Phkb_0074000	mm9_circ_009724	MMU_CIRCpedia_32218	4
cRNA_1342	mmu-Lonp2_0012	mmu_Lonp2_0037000		MMU_CIRCpedia_32535	3
cRNA_1343	mmu-Heatr3_0006	mmu_Heatr3_0023000		MMU_CIRCpedia_33035	3
