circID	Cons_coords	seqnames	start	end	width	Ntools	CIRI2	Terrace	circExplorer2	find_circ	starchip
cRNA_0970	chr11:87963883-87969381	chr11	87963883	87969381	5499	4	chr11:87963883-87969381	NA	chr11:87963883-87969381	chr11:87963883-87969381	chr11:87963883-87969381
cRNA_0971	chr11:93795985-93803284	chr11	93795985	93803284	7300	4	chr11:93795985-93803284	NA	chr11:93795985-93803284	chr11:93795985-93803284	chr11:93795985-93803284
cRNA_0972	chr11:96155000-96155671	chr11	96155000	96155671	672	3	chr11:96155000-96155671	NA	chr11:96155000-96155671	NA	chr11:96155000-96155671
cRNA_0973	chr11:104314748-104316119	chr11	104314748	104316119	1372	3	chr11:104314748-104316119	NA	chr11:104314748-104316119	NA	chr11:104314748-104316119
cRNA_0974	chr11:105131187-105138421	chr11	105131187	105138421	7235	4	chr11:105131187-105138421	NA	chr11:105131187-105138421	chr11:105131187-105138421	chr11:105131187-105138421
cRNA_0975	chr11:106570375-106576074	chr11	106570375	106576074	5700	4	chr11:106570375-106576074	NA	chr11:106570375-106576074	chr11:106570375-106576074	chr11:106570375-106576074
cRNA_0976	chr11:107483532-107495189	chr11	107483532	107495189	11658	3	chr11:107483532-107495189	NA	chr11:107483532-107495189	NA	chr11:107483532-107495189
cRNA_0977	chr10:7102864-7110807	chr10	7102864	7110807	7944	3	chr10:7102864-7110807	NA	chr10:7102864-7110807	NA	chr10:7102864-7110807
cRNA_0978	chr10:17968593-17970656	chr10	17968593	17970656	2064	3	chr10:17968593-17970656	NA	chr10:17968593-17970656	NA	chr10:17968593-17970656
cRNA_0979	chr10:25159791-25165628	chr10	25159791	25165628	5838	3	chr10:25159791-25165628	NA	chr10:25159791-25165628	NA	chr10:25159791-25165628
cRNA_0980	chr10:25317471-25336794	chr10	25317471	25336794	19324	3	chr10:25317471-25336794	NA	chr10:25317471-25336794	NA	chr10:25317471-25336794
cRNA_0981	chr10:55999607-56027949	chr10	55999607	56027949	28343	3	chr10:55999607-56027949	NA	chr10:55999607-56027949	NA	chr10:55999607-56027949
cRNA_0982	chr10:59877943-59900230	chr10	59877943	59900230	22288	3	chr10:59877943-59900230	NA	chr10:59877943-59900230	NA	chr10:59877943-59900230
cRNA_0983	chr10:69978409-69990666	chr10	69978409	69990666	12258	4	chr10:69978409-69990666	NA	chr10:69978409-69990666	chr10:69978409-69990666	chr10:69978409-69990666
cRNA_0984	chr10:75520126-75535929	chr10	75520126	75535929	15804	4	chr10:75520126-75535929	NA	chr10:75520126-75535929	chr10:75520126-75535929	chr10:75520126-75535929
cRNA_0985	chr10:106881074-106920812	chr10	106881074	106920812	39739	3	chr10:106881074-106920812	NA	chr10:106881074-106920812	NA	chr10:106881074-106920812
cRNA_0986	chr10:108075966-108078991	chr10	108075966	108078991	3026	3	chr10:108075966-108078991	NA	chr10:108075966-108078991	NA	chr10:108075966-108078991
cRNA_0987	chr10:108075966-108086869	chr10	108075966	108086869	10904	3	chr10:108075966-108086869	NA	chr10:108075966-108086869	NA	chr10:108075966-108086869
cRNA_0988	chr10:108104433-108110049	chr10	108104433	108110049	5617	4	chr10:108104433-108110049	NA	chr10:108104433-108110049	chr10:108104433-108110049	chr10:108104433-108110049
cRNA_0989	chr10:115242258-115242803	chr10	115242258	115242803	546	3	chr10:115242258-115242803	NA	chr10:115242258-115242803	NA	chr10:115242258-115242803
cRNA_0990	chr10:116773302-116775386	chr10	116773302	116775386	2085	4	chr10:116773302-116775386	NA	chr10:116773302-116775386	chr10:116773302-116775386	chr10:116773302-116775386
cRNA_0991	chr10:117201986-117203893	chr10	117201986	117203893	1908	3	chr10:117201986-117203893	NA	chr10:117201986-117203893	NA	chr10:117201986-117203893
cRNA_0992	chr10:122982699-123017705	chr10	122982699	123017705	35007	3	chr10:122982699-123017705	NA	chr10:122982699-123017705	NA	chr10:122982699-123017705
cRNA_0993	chr10:123004132-123017705	chr10	123004132	123017705	13574	4	chr10:123004132-123017705	NA	chr10:123004132-123017705	chr10:123004132-123017705	chr10:123004132-123017705
cRNA_0994	chr17:5090855-5177299	chr17	5090855	5177299	86445	4	chr17:5090855-5177299	NA	chr17:5090855-5177299	chr17:5090855-5177299	chr17:5090855-5177299
cRNA_0995	chr17:24306978-24330091	chr17	24306978	24330091	23114	3	chr17:24306978-24330091	NA	chr17:24306978-24330091	NA	chr17:24306978-24330091
cRNA_0996	chr17:25211244-25222379	chr17	25211244	25222379	11136	3	chr17:25211244-25222379	NA	chr17:25211244-25222379	NA	chr17:25211244-25222379
cRNA_0997	chr17:25599199-25600547	chr17	25599199	25600547	1349	3	chr17:25599199-25600547	NA	chr17:25599199-25600547	NA	chr17:25599199-25600547
cRNA_0998	chr17:26955763-26982422	chr17	26955763	26982422	26660	4	chr17:26955763-26982422	NA	chr17:26955763-26982422	chr17:26955763-26982422	chr17:26955763-26982422
cRNA_0999	chr17:28647326-28660027	chr17	28647326	28660027	12702	4	chr17:28647326-28660027	NA	chr17:28647326-28660027	chr17:28647326-28660027	chr17:28647326-28660027
cRNA_1000	chr17:43348486-43351080	chr17	43348486	43351080	2595	4	chr17:43348486-43351080	NA	chr17:43348486-43351080	chr17:43348486-43351080	chr17:43348486-43351080
cRNA_1001	chr17:51224555-51242586	chr17	51224555	51242586	18032	4	chr17:51224555-51242586	NA	chr17:51224555-51242586	chr17:51224555-51242586	chr17:51224555-51242586
cRNA_1002	chr17:63778403-63797882	chr17	63778403	63797882	19480	4	chr17:63778403-63797882	NA	chr17:63778403-63797882	chr17:63778403-63797882	chr17:63778403-63797882
cRNA_1003	chr17:64931523-64958318	chr17	64931523	64958318	26796	3	chr17:64931523-64958318	NA	chr17:64931523-64958318	NA	chr17:64931523-64958318
cRNA_1004	chr17:65017699-65021707	chr17	65017699	65021707	4009	4	chr17:65017699-65021707	NA	chr17:65017699-65021707	chr17:65017699-65021707	chr17:65017699-65021707
cRNA_1005	chr17:75532151-75534236	chr17	75532151	75534236	2086	4	chr17:75532151-75534236	NA	chr17:75532151-75534236	chr17:75532151-75534236	chr17:75532151-75534236
cRNA_1006	chr17:79957731-79980002	chr17	79957731	79980002	22272	4	chr17:79957731-79980002	NA	chr17:79957731-79980002	chr17:79957731-79980002	chr17:79957731-79980002
cRNA_1007	chr17:80961291-80963350	chr17	80961291	80963350	2060	3	chr17:80961291-80963350	NA	chr17:80961291-80963350	NA	chr17:80961291-80963350
cRNA_1008	chr17:85301108-85312994	chr17	85301108	85312994	11887	2	NA	NA	chr17:85301108-85312994	NA	chr17:85301108-85312994
cRNA_1009	chr17:86405940-86428174	chr17	86405940	86428174	22235	3	chr17:86405940-86428174	NA	chr17:86405940-86428174	NA	chr17:86405940-86428174
cRNA_1010	chr17:86795588-86803539	chr17	86795588	86803539	7952	4	chr17:86795588-86803539	NA	chr17:86795588-86803539	chr17:86795588-86803539	chr17:86795588-86803539
cRNA_1011	chr16:3955230-3972897	chr16	3955230	3972897	17668	4	chr16:3955230-3972897	NA	chr16:3955230-3972897	chr16:3955230-3972897	chr16:3955230-3972897
cRNA_1012	chr16:11231090-11265372	chr16	11231090	11265372	34283	4	chr16:11231090-11265372	NA	chr16:11231090-11265372	chr16:11231090-11265372	chr16:11231090-11265372
cRNA_1013	chr16:16043165-16048640	chr16	16043165	16048640	5476	3	chr16:16043165-16048640	NA	chr16:16043165-16048640	NA	chr16:16043165-16048640
cRNA_1014	chr16:16841316-16844353	chr16	16841316	16844353	3038	4	chr16:16841316-16844353	NA	chr16:16841316-16844353	chr16:16841316-16844353	chr16:16841316-16844353
cRNA_1015	chr16:18125834-18134598	chr16	18125834	18134598	8765	3	chr16:18125834-18134598	NA	chr16:18125834-18134598	NA	chr16:18125834-18134598
cRNA_1016	chr16:32437036-32437994	chr16	32437036	32437994	959	4	chr16:32437036-32437994	NA	chr16:32437036-32437994	chr16:32437036-32437994	chr16:32437036-32437994
cRNA_1017	chr16:32772427-32782114	chr16	32772427	32782114	9688	3	chr16:32772427-32782114	NA	chr16:32772427-32782114	NA	chr16:32772427-32782114
cRNA_1018	chr16:33241691-33288553	chr16	33241691	33288553	46863	3	chr16:33241691-33288553	NA	chr16:33241691-33288553	NA	chr16:33241691-33288553
cRNA_1019	chr16:46274987-46284522	chr16	46274987	46284522	9536	4	chr16:46274987-46284522	NA	chr16:46274987-46284522	chr16:46274987-46284522	chr16:46274987-46284522
cRNA_1020	chr16:87512219-87519496	chr16	87512219	87519496	7278	4	chr16:87512219-87519496	NA	chr16:87512219-87519496	chr16:87512219-87519496	chr16:87512219-87519496
cRNA_1021	chr16:93646018-93650786	chr16	93646018	93650786	4769	4	chr16:93646018-93650786	NA	chr16:93646018-93650786	chr16:93646018-93650786	chr16:93646018-93650786
cRNA_1022	chr15:3357456-3487490	chr15	3357456	3487490	130035	3	chr15:3357456-3487490	NA	chr15:3357456-3487490	chr15:3357456-3487490	NA
cRNA_1023	chr15:3370401-3377083	chr15	3370401	3377083	6683	3	chr15:3370401-3377083	NA	chr15:3370401-3377083	NA	chr15:3370401-3377083
cRNA_1024	chr15:35099580-35115791	chr15	35099580	35115791	16212	4	chr15:35099580-35115791	NA	chr15:35099580-35115791	chr15:35099580-35115791	chr15:35099580-35115791
cRNA_1025	chr15:38676272-38681409	chr15	38676272	38681409	5138	2	NA	NA	chr15:38676272-38681409	NA	chr15:38676272-38681409
cRNA_1026	chr15:43371041-43377245	chr15	43371041	43377245	6205	3	chr15:43371041-43377245	NA	chr15:43371041-43377245	NA	chr15:43371041-43377245
cRNA_1027	chr15:77692068-77697431	chr15	77692068	77697431	5364	2	NA	NA	chr15:77692068-77697431	NA	chr15:77692068-77697431
cRNA_1028	chr15:79425235-79428057	chr15	79425235	79428057	2823	3	chr15:79425235-79428057	NA	chr15:79425235-79428057	NA	chr15:79425235-79428057
cRNA_1029	chr15:81485109-81485746	chr15	81485109	81485746	638	3	chr15:81485109-81485746	NA	chr15:81485109-81485746	NA	chr15:81485109-81485746
cRNA_1030	chr15:81512494-81512938	chr15	81512494	81512938	445	4	chr15:81512494-81512938	NA	chr15:81512494-81512938	chr15:81512494-81512938	chr15:81512494-81512938
cRNA_1031	chr15:81515815-81516713	chr15	81515815	81516713	899	4	chr15:81515815-81516713	NA	chr15:81515815-81516713	chr15:81515815-81516713	chr15:81515815-81516713
cRNA_1032	chr15:81906646-81907262	chr15	81906646	81907262	617	3	chr15:81906646-81907262	NA	chr15:81906646-81907262	NA	chr15:81906646-81907262
cRNA_1033	chr15:89126363-89130543	chr15	89126363	89130543	4181	4	chr15:89126363-89130543	NA	chr15:89126363-89130543	chr15:89126363-89130543	chr15:89126363-89130543
cRNA_1034	chr15:89152706-89154165	chr15	89152706	89154165	1460	4	chr15:89152706-89154165	NA	chr15:89152706-89154165	chr15:89152706-89154165	chr15:89152706-89154165
cRNA_1035	chr15:101096665-101102458	chr15	101096665	101102458	5794	4	chr15:101096665-101102458	NA	chr15:101096665-101102458	chr15:101096665-101102458	chr15:101096665-101102458
cRNA_1036	chr14:6175090-6191964	chr14	6175090	6191964	16875	4	chr14:6175090-6191964	NA	chr14:6175090-6191964	chr14:6175090-6191964	chr14:6175090-6191964
cRNA_1037	chr14:8379654-8382480	chr14	8379654	8382480	2827	3	chr14:8379654-8382480	NA	chr14:8379654-8382480	NA	chr14:8379654-8382480
cRNA_1038	chr14:21668959-21687708	chr14	21668959	21687708	18750	3	chr14:21668959-21687708	NA	chr14:21668959-21687708	NA	chr14:21668959-21687708
cRNA_1039	chr14:27160556-27164577	chr14	27160556	27164577	4022	4	chr14:27160556-27164577	NA	chr14:27160556-27164577	chr14:27160556-27164577	chr14:27160556-27164577
cRNA_1040	chr14:30828306-30829064	chr14	30828306	30829064	759	2	chr14:30828306-30829064	NA	chr14:30828306-30829064	NA	chr14:30828306-30829065
cRNA_1041	chr14:31204748-31214413	chr14	31204748	31214413	9666	4	chr14:31204748-31214413	NA	chr14:31204748-31214413	chr14:31204748-31214413	chr14:31204748-31214413
cRNA_1042	chr14:36660541-36663221	chr14	36660541	36663221	2681	4	chr14:36660541-36663221	NA	chr14:36660541-36663221	chr14:36660541-36663221	chr14:36660541-36663221
cRNA_1043	chr14:47253734-47254252	chr14	47253734	47254252	519	5	chr14:47253734-47254252	chr14:47253734-47254252	chr14:47253734-47254252	chr14:47253734-47254252	chr14:47253734-47254252
cRNA_1044	chr14:58094067-58103098	chr14	58094067	58103098	9032	4	chr14:58094067-58103098	NA	chr14:58094067-58103098	chr14:58094067-58103098	chr14:58094067-58103098
cRNA_1045	chr14:60476930-60484915	chr14	60476930	60484915	7986	3	chr14:60476930-60484915	NA	chr14:60476930-60484915	NA	chr14:60476930-60484915
cRNA_1046	chr14:60944163-60947018	chr14	60944163	60947018	2856	4	chr14:60944163-60947018	NA	chr14:60944163-60947018	chr14:60944163-60947018	chr14:60944163-60947018
cRNA_1047	chr14:72800924-72822284	chr14	72800924	72822284	21361	4	chr14:72800924-72822284	NA	chr14:72800924-72822284	chr14:72800924-72822284	chr14:72800924-72822284
cRNA_1048	chr14:73499969-73503072	chr14	73499969	73503072	3104	3	chr14:73499969-73503072	NA	chr14:73499969-73503072	NA	chr14:73499969-73503072
cRNA_1049	chr14:79219676-79221742	chr14	79219676	79221742	2067	4	chr14:79219676-79221742	NA	chr14:79219676-79221742	chr14:79219676-79221742	chr14:79219676-79221742
cRNA_1050	chr14:79219676-79232603	chr14	79219676	79232603	12928	3	chr14:79219676-79232603	NA	chr14:79219676-79232603	NA	chr14:79219676-79232603
cRNA_1051	chr14:79773563-79773862	chr14	79773563	79773862	300	3	chr14:79773563-79773862	NA	chr14:79773563-79773862	NA	chr14:79773563-79773862
cRNA_1052	chr14:87709512-87724723	chr14	87709512	87724723	15212	4	chr14:87709512-87724723	NA	chr14:87709512-87724723	chr14:87709512-87724723	chr14:87709512-87724723
cRNA_1053	chr14:99370672-99388177	chr14	99370672	99388177	17506	3	chr14:99370672-99388177	NA	chr14:99370672-99388177	NA	chr14:99370672-99388177
cRNA_1054	chr14:104740783-104747873	chr14	104740783	104747873	7091	3	NA	NA	chr14:104740783-104747873	chr14:104740783-104747873	chr14:104740783-104747873
cRNA_1055	chr14:122142535-122145732	chr14	122142535	122145732	3198	4	chr14:122142535-122145732	NA	chr14:122142535-122145732	chr14:122142535-122145732	chr14:122142535-122145732
cRNA_1056	chr14:123209152-123210697	chr14	123209152	123210697	1546	3	chr14:123209152-123210697	NA	chr14:123209152-123210697	NA	chr14:123209152-123210697
cRNA_1057	chr18:4379569-4380887	chr18	4379569	4380887	1319	3	chr18:4379569-4380887	NA	chr18:4379569-4380887	NA	chr18:4379569-4380887
cRNA_1058	chr18:6061847-6070091	chr18	6061847	6070091	8245	3	chr18:6061847-6070091	NA	chr18:6061847-6070091	NA	chr18:6061847-6070091
cRNA_1059	chr18:6448905-6450639	chr18	6448905	6450639	1735	4	chr18:6448905-6450639	NA	chr18:6448905-6450639	chr18:6448905-6450639	chr18:6448905-6450639
cRNA_1060	chr18:10129305-10132272	chr18	10129305	10132272	2968	4	chr18:10129305-10132272	NA	chr18:10129305-10132272	chr18:10129305-10132272	chr18:10129305-10132272
cRNA_1061	chr18:31727630-31740317	chr18	31727630	31740317	12688	3	chr18:31727630-31740317	NA	chr18:31727630-31740317	NA	chr18:31727630-31740317
cRNA_1062	chr18:31799394-31800062	chr18	31799394	31800062	669	4	chr18:31799394-31800062	NA	chr18:31799394-31800062	chr18:31799394-31800062	chr18:31799394-31800062
cRNA_1063	chr18:39360421-39379977	chr18	39360421	39379977	19557	3	chr18:39360421-39379977	NA	chr18:39360421-39379977	NA	chr18:39360421-39379977
cRNA_1064	chr18:42453829-42457263	chr18	42453829	42457263	3435	3	chr18:42453829-42457263	NA	chr18:42453829-42457263	NA	chr18:42453829-42457263
cRNA_1065	chr18:45725073-45725491	chr18	45725073	45725491	419	4	chr18:45725073-45725491	NA	chr18:45725073-45725491	chr18:45725073-45725491	chr18:45725073-45725491
cRNA_1066	chr18:54028603-54039741	chr18	54028603	54039741	11139	3	chr18:54028603-54039741	NA	chr18:54028603-54039741	NA	chr18:54028603-54039741
cRNA_1067	chr18:56940736-56945147	chr18	56940736	56945147	4412	4	chr18:56940736-56945147	NA	chr18:56940736-56945147	chr18:56940736-56945147	chr18:56940736-56945147
cRNA_1068	chr18:60845795-60846704	chr18	60845795	60846704	910	3	chr18:60845795-60846704	NA	chr18:60845795-60846704	NA	chr18:60845795-60846704
cRNA_1069	chr18:65307116-65331797	chr18	65307116	65331797	24682	3	chr18:65307116-65331797	NA	chr18:65307116-65331797	NA	chr18:65307116-65331797
cRNA_1070	chr18:65771821-65789703	chr18	65771821	65789703	17883	4	chr18:65771821-65789703	NA	chr18:65771821-65789703	chr18:65771821-65789703	chr18:65771821-65789703
cRNA_1071	chr18:68197288-68197757	chr18	68197288	68197757	470	3	chr18:68197288-68197757	NA	chr18:68197288-68197757	NA	chr18:68197288-68197757
cRNA_1072	chr18:70713724-70726411	chr18	70713724	70726411	12688	4	chr18:70713724-70726411	NA	chr18:70713724-70726411	chr18:70713724-70726411	chr18:70713724-70726411
cRNA_1073	chr18:74702838-74713605	chr18	74702838	74713605	10768	3	chr18:74702838-74713605	NA	chr18:74702838-74713605	NA	chr18:74702838-74713605
cRNA_1074	chr18:80952807-80961093	chr18	80952807	80961093	8287	4	chr18:80952807-80961093	NA	chr18:80952807-80961093	chr18:80952807-80961093	chr18:80952807-80961093
cRNA_1075	chr18:82682963-82700412	chr18	82682963	82700412	17450	4	chr18:82682963-82700412	NA	chr18:82682963-82700412	chr18:82682963-82700412	chr18:82682963-82700412
cRNA_1076	chr18:82686697-82700412	chr18	82686697	82700412	13716	3	chr18:82686697-82700412	NA	chr18:82686697-82700412	NA	chr18:82686697-82700412
cRNA_1077	chr18:84333931-84372816	chr18	84333931	84372816	38886	3	NA	NA	chr18:84333931-84372816	chr18:84333931-84372816	chr18:84333931-84372816
cRNA_1078	chr18:84570995-84581171	chr18	84570995	84581171	10177	4	chr18:84570995-84581171	NA	chr18:84570995-84581171	chr18:84570995-84581171	chr18:84570995-84581171
cRNA_1079	chr19:14493723-14541815	chr19	14493723	14541815	48093	3	chr19:14493723-14541815	NA	chr19:14493723-14541815	NA	chr19:14493723-14541815
cRNA_1080	chr19:24332482-24337515	chr19	24332482	24337515	5034	3	chr19:24332482-24337515	NA	chr19:24332482-24337515	NA	chr19:24332482-24337515
cRNA_1081	chr19:25386450-25389128	chr19	25386450	25389128	2679	4	chr19:25386450-25389128	NA	chr19:25386450-25389128	chr19:25386450-25389128	chr19:25386450-25389128
cRNA_1082	chr19:28508273-28517808	chr19	28508273	28517808	9536	4	chr19:28508273-28517808	NA	chr19:28508273-28517808	chr19:28508273-28517808	chr19:28508273-28517808
cRNA_1083	chr19:29720933-29732417	chr19	29720933	29732417	11485	3	chr19:29720933-29732417	NA	chr19:29720933-29732417	NA	chr19:29720933-29732417
cRNA_1084	chr19:32020881-32038802	chr19	32020881	32038802	17922	2	chr19:32020881-32038802	NA	chr19:32020881-32038802	NA	NA
cRNA_1085	chr19:34818157-34818509	chr19	34818157	34818509	353	4	chr19:34818157-34818509	NA	chr19:34818157-34818509	chr19:34818157-34818509	chr19:34818157-34818509
cRNA_1086	chr19:38512359-38513896	chr19	38512359	38513896	1538	4	chr19:38512359-38513896	NA	chr19:38512359-38513896	chr19:38512359-38513896	chr19:38512359-38513896
cRNA_1087	chr19:40300113-40306512	chr19	40300113	40306512	6400	3	chr19:40300113-40306512	NA	chr19:40300113-40306512	NA	chr19:40300113-40306512
cRNA_1088	chr19:40325430-40353610	chr19	40325430	40353610	28181	3	chr19:40325430-40353610	NA	chr19:40325430-40353610	NA	chr19:40325430-40353610
cRNA_1089	chr19:41227117-41244779	chr19	41227117	41244779	17663	3	chr19:41227117-41244779	NA	chr19:41227117-41244779	NA	chr19:41227117-41244779
cRNA_1090	chr19:42550991-42571982	chr19	42550991	42571982	20992	3	chr19:42550991-42571982	NA	chr19:42550991-42571982	NA	chr19:42550991-42571982
cRNA_1091	chr19:47063252-47064571	chr19	47063252	47064571	1320	3	chr19:47063252-47064571	NA	chr19:47063252-47064571	NA	chr19:47063252-47064571
cRNA_1092	chr19:57617517-57631060	chr19	57617517	57631060	13544	3	chr19:57617517-57631060	NA	chr19:57617517-57631060	NA	chr19:57617517-57631060
cRNA_1093	chr19:60201105-60209736	chr19	60201105	60209736	8632	3	chr19:60201105-60209736	NA	chr19:60201105-60209736	NA	chr19:60201105-60209736
cRNA_1094	chr19:60531448-60552732	chr19	60531448	60552732	21285	4	chr19:60531448-60552732	NA	chr19:60531448-60552732	chr19:60531448-60552732	chr19:60531448-60552732
cRNA_1095	chr7:34052815-34070609	chr7	34052815	34070609	17795	4	chr7:34052815-34070609	NA	chr7:34052815-34070609	chr7:34052815-34070609	chr7:34052815-34070609
cRNA_1096	chr7:65629895-65633597	chr7	65629895	65633597	3703	4	chr7:65629895-65633597	NA	chr7:65629895-65633597	chr7:65629895-65633597	chr7:65629895-65633597
cRNA_1097	chr7:66914613-66918148	chr7	66914613	66918148	3536	3	chr7:66914613-66918148	NA	chr7:66914613-66918148	NA	chr7:66914613-66918148
cRNA_1098	chr7:89809656-89826811	chr7	89809656	89826811	17156	4	chr7:89809656-89826811	NA	chr7:89809656-89826811	chr7:89809656-89826811	chr7:89809656-89826811
