chrom	start	end	ID	n_reads	strand	n_uniq	uniq_bridges	signal	strandmatch	category	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr12	3492473	3507209	chr12:3492473-3507209	693	+	474	29	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	4	5	12	14	5	10	10	13	1	3	7	10	9	10	5	6	6	8	3	8	9	7	7	5	8	6	1	8	21	18	13	12	15	26	14	29	5	16	7	14	12	7	13	14	3	11	6	8	5	3	4	1	7	0	4	0	1	8	6	4	2	8	3	2	1	1	4	0	2	5	0	6	6	3	7	6	0	7	0	1	7	8	2	4	5	4	7	5	0	2	3	5	6	0	9	3	2	7	0	6	4	6	2	1	0	5	7	3	0	3	2	2	2
chr12	3492473	3524613	chr12:3492473-3524613	318	+	212	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	3	6	1	6	9	13	1	4	0	3	2	4	4	5	6	4	3	0	3	0	0	0	1	0	3	8	7	9	15	0	8	6	0	9	3	9	6	5	4	0	3	9	1	2	0	3	2	4	3	1	0	0	5	3	1	3	1	6	1	1	4	4	1	1	1	2	0	2	0	3	3	4	4	3	1	1	3	0	0	6	0	2	8	3	3	1	7	4	1	0	6	2	1	1	1	1	0	1	1	2	1	2	0	1	2	0	0	0	1	2	2
chr12	3667605	3698389	chr12:3667605-3698389	1651	+	895	73	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	4	5	7	23	8	10	12	34	10	5	3	13	15	8	6	8	8	9	6	3	3	6	7	11	3	6	8	30	44	58	57	48	65	73	57	60	7	49	70	40	69	31	65	45	22	34	41	3	40	7	1	3	4	1	11	6	6	9	9	1	8	9	1	6	4	8	5	8	2	10	10	15	8	5	7	4	5	14	2	13	3	5	10	10	10	8	8	12	9	11	20	5	12	1	2	6	6	7	0	9	2	4	3	7	3	4	3	7	4	4	0	3	1
chr12	3667605	3736862	chr12:3667605-3736862	295	+	196	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	1	2	3	0	2	0	0	0	1	0	0	0	4	4	8	13	7	16	2	18	12	9	0	20	14	17	9	7	15	10	6	7	4	0	5	2	0	2	3	0	1	2	0	0	3	0	0	1	1	0	0	0	0	0	0	0	2	2	4	3	1	0	0	4	0	0	2	1	0	5	0	4	0	6	1	0	3	0	2	0	1	1	1	3	0	3	1	0	2	0	0	2	1	1	1	0	0	0	0
chr12	3682809	3698389	chr12:3682809-3698389	124	+	91	8	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	0	3	3	0	1	0	0	1	1	2	0	0	0	3	1	2	0	0	1	1	0	1	0	0	0	0	0	4	2	6	0	1	6	3	8	2	0	2	2	1	4	1	8	3	1	0	0	0	7	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	4	0	1	6	3	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	3	1	1	0	0	1	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12	3885026	3923428	chr12:3885026-3923428	391	+	271	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	3	1	1	9	9	4	2	5	13	2	2	1	0	0	5	0	8	3	1	0	0	3	1	0	2	0	4	3	5	2	12	5	10	2	4	2	10	1	9	9	4	12	9	12	9	3	1	8	0	5	6	6	11	5	2	4	3	9	2	1	4	4	4	19	10	4	2	3	3	4	4	3	2	2	4	2	1	2	1	1	0	4	3	5	1	0	2	0	4	2	0	1	0	0	4	1	2	1	0	0	0	4	3	3	1	0	3	0	0	2	0	0	0	1
chr12	4708014	4716326	chr12:4708014-4716326	219	+	161	11	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	7	11	1	1	4	5	3	1	4	0	3	2	8	1	1	1	4	2	1	0	2	2	4	0	1	2	5	6	3	9	7	3	3	9	0	3	6	1	2	0	4	2	1	0	1	4	2	1	0	3	2	3	3	3	0	0	1	6	0	0	0	0	0	3	0	3	1	3	1	1	3	0	2	1	2	1	5	0	2	0	4	3	0	0	0	1	0	0	2	0	0	3	0	0	1	1	0	2	0	3	1	2	0	1	0	1	0	1	1	0	0
chr12	13519841	13534045	chr12:13519841-13534045	166	+	121	8	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	2	0	0	1	0	1	1	0	0	4	0	2	0	0	2	4	1	5	1	7	7	6	1	0	0	1	1	1	2	2	1	1	2	0	5	0	2	0	2	0	2	3	2	0	0	2	0	0	0	0	2	0	1	0	1	1	2	0	1	8	1	1	6	2	0	0	1	4	0	0	0	0	1	0	0	2	0	2	5	2	1	2	0	1	0	0	6	0	0	3	0	1	0	0	6	4	0	1	4	3	0	0	1	2	3	4	1	3	3	0	0
chr12	13532386	13534045	chr12:13532386-13534045	616	+	504	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	5	1	8	14	3	7	7	9	1	6	4	10	2	11	3	6	10	7	10	7	2	11	9	3	7	6	6	7	5	5	7	16	7	5	4	7	8	0	5	10	7	8	12	2	3	1	4	4	3	3	1	9	10	8	2	19	5	8	10	6	7	15	8	7	4	9	4	1	1	2	2	5	6	0	1	5	0	10	3	0	0	2	4	0	3	4	1	5	1	6	2	14	0	10	2	7	8	5	4	5	7	5	4	3	5	7	7	7	7	2	1	0	0
chr12	24928189	24974293	chr12:24928189-24974293	425	+	286	24	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	17	14	6	17	6	10	2	15	4	0	8	17	16	12	12	0	2	3	0	3	1	1	0	0	0	3	6	9	7	11	14	6	9	10	2	4	18	8	24	3	17	15	3	5	2	0	7	0	2	2	0	2	2	2	0	1	1	3	2	1	2	0	0	9	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	4	0	2	1	0	0	1	10	4	0	3	2	3	2	1	1
chr12	24928189	24984621	chr12:24928189-24984621	126	+	84	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	7	1	2	4	2	0	1	0	0	0	2	4	7	1	7	0	1	0	0	0	0	1	0	0	0	0	0	4	4	3	6	5	2	3	0	8	14	2	4	0	8	2	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0
chr12	35128898	35136983	chr12:35128898-35136983	345	+	242	17	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	2	3	8	2	3	2	0	1	1	0	2	1	5	17	5	7	9	2	6	7	5	0	2	9	1	0	8	0	9	4	3	7	0	8	1	5	0	6	5	6	1	8	2	5	1	2	4	0	5	1	3	1	3	0	2	2	0	3	2	2	1	3	6	0	7	4	0	10	2	8	0	2	0	1	0	0	0	1	2	3	0	1	3	0	4	0	1	4	0	0	3	1	1	1	3	1	11	1	2	6	6	6	0	4	2	1	12	0	5	1	4	2
chr12	40681520	40690444	chr12:40681520-40690444	119	+	80	8	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	1	8	3	7	8	3	1	0	2	0	1	2	1	7	5	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	6	1	0	0	2	1	0	1	7	0	1	0	3	0	2	2	7	0	1	4	0	0	0	0	0	2	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12	51668562	51708496	chr12:51668562-51708496	243	-	165	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1	1	1	1	1	8	1	6	5	2	0	8	4	6	4	10	1	4	2	0	0	0	0	1	0	3	2	0	1	2	2	3	2	5	4	4	2	1	1	10	5	4	0	2	4	5	3	3	0	2	2	2	4	12	5	0	0	8	0	0	4	1	0	1	6	0	0	0	2	2	1	1	1	0	2	0	4	3	1	2	4	0	1	0	2	2	1	3	0	1	0	1	4	3	0	0	1	2	1	0	0	0	3	1	0	3	1	0	3	4	0	0	0	1
chr12	51694776	51708496	chr12:51694776-51708496	1860	-	1031	69	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	7	10	4	23	32	32	37	43	71	23	54	30	28	18	42	21	54	46	33	17	24	8	35	13	17	18	5	8	22	23	38	24	47	22	21	26	21	22	28	16	9	26	12	34	17	17	20	4	6	8	15	9	19	22	17	13	11	8	19	9	10	14	4	15	26	7	15	18	5	7	21	10	12	5	4	5	3	0	3	10	9	16	3	6	12	7	4	10	8	11	11	7	10	9	2	11	15	14	18	0	12	5	12	8	14	10	28	3	17	9	2	0	2	3
chr12	51806001	51807953	chr12:51806001-51807953	1745	-	1157	83	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	6	5	5	5	9	12	27	21	10	12	20	12	19	9	34	84	26	36	19	18	9	21	16	13	6	12	9	10	15	15	34	55	15	49	54	33	23	25	53	16	8	20	7	17	28	16	13	15	7	9	20	15	11	4	15	10	14	4	14	15	9	4	3	4	3	10	8	9	3	8	18	18	23	13	10	13	14	10	17	26	34	14	16	10	25	12	21	1	17	11	8	18	7	4	25	11	12	17	13	4	7	9	10	9	13	9	5	17	16	5	1	0	4	3
chr12	51819056	51819488	chr12:51819056-51819488	823	-	550	27	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	4	2	10	25	19	12	17	15	10	10	11	3	8	18	27	12	25	2	8	0	5	0	6	1	4	0	3	1	6	9	9	9	11	16	8	11	2	14	9	15	15	6	18	18	9	3	5	1	10	14	3	6	9	10	16	14	6	14	7	9	1	3	10	12	8	11	14	10	11	4	5	1	7	3	3	1	2	1	4	2	1	1	3	9	8	16	10	5	4	5	6	1	7	3	1	4	2	11	0	2	3	1	8	6	4	0	2	6	2	2	4	0	3
chr12	52562861	52566750	chr12:52562861-52566750	15148	+	4978	489	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	76	110	75	45	27	31	19	53	58	28	37	14	144	13	13	11	11	21	187	143	126	119	144	147	104	137	93	126	292	377	368	376	387	513	372	297	483	126	320	294	306	355	218	401	294	295	294	283	75	289	119	60	12	88	17	46	12	77	14	97	173	10	10	9	12	7	10	3	4	10	155	4	143	179	104	83	130	466	164	163	280	82	332	53	106	83	82	47	96	63	59	79	153	71	70	43	65	111	113	23	95	75	86	134	161	148	203	148	106	95	100	141	75	62
chr12	52562861	52589419	chr12:52562861-52589419	831	+	557	34	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	4	1	4	17	8	5	8	5	14	1	9	6	9	6	4	4	7	1	10	4	7	4	3	7	1	16	3	4	18	30	26	24	29	26	27	15	33	1	18	14	35	30	12	33	17	9	9	22	1	17	9	0	2	9	0	2	2	6	0	3	8	0	0	1	1	2	0	5	1	0	7	2	1	3	1	3	1	8	4	5	5	2	7	6	0	1	2	8	1	0	1	2	8	3	3	3	5	11	10	0	10	2	5	5	4	3	7	4	0	2	5	0	2	0
chr12	53186163	53189551	chr12:53186163-53189551	165	+	117	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	0	7	5	8	1	0	11	4	2	0	0	4	6	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	3	3	0	1	10	3	13	0	3	7	3	3	5	16	7	0	6	3	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
chr12	57350130	57354250	chr12:57350130-57354250	314	+	217	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	1	1	0	7	2	0	1	3	4	4	0	0	0	4	0	2	3	4	4	2	1	5	0	2	7	3	1	7	6	10	14	10	16	11	0	4	5	14	5	8	6	4	2	7	1	0	1	0	3	3	3	1	1	2	3	0	4	0	1	1	0	0	0	1	1	3	0	0	4	0	0	3	2	1	1	2	0	6	4	0	2	3	0	1	2	2	0	2	3	2	5	2	7	0	1	10	0	4	0	0	1	9	4	2	3	0	3	0	1	0	0	1	0
chr12	57372309	57379245	chr12:57372309-57379245	612	+	424	20	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	3	4	12	8	6	10	15	7	4	9	7	2	0	12	8	4	5	8	2	9	5	1	10	10	7	3	2	6	7	15	19	15	14	15	10	11	9	20	10	9	17	5	10	7	7	3	5	4	5	6	1	1	3	12	11	4	0	2	3	6	2	6	6	4	4	8	4	3	5	2	2	0	0	1	4	2	0	6	0	2	0	0	4	2	2	3	3	1	5	6	0	2	1	2	3	9	3	2	0	6	5	7	3	2	2	9	7	3	3	2	0	3	4
chr12	69349097	69350736	chr12:69349097-69350736	187	+	133	8	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	2	4	5	3	8	0	7	1	2	6	2	1	1	4	7	3	0	1	0	0	6	0	2	0	0	1	1	2	6	7	1	4	4	6	2	0	6	2	8	2	3	1	2	2	1	3	0	2	2	3	0	7	0	0	1	2	0	0	2	7	0	2	5	3	0	0	0	1	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	5	0	0	2	0	0	0	1
chr12	69367146	69369124	chr12:69367146-69369124	212	-	154	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	1	0	1	0	1	5	4	2	1	0	2	6	1	0	5	2	1	1	1	0	0	3	2	0	1	3	0	2	12	2	1	7	3	10	0	2	0	2	4	3	1	2	4	0	3	2	4	0	0	2	2	1	2	0	1	2	1	3	0	6	1	0	5	1	7	3	4	0	0	4	2	0	0	1	0	0	0	2	0	0	2	2	1	0	1	0	0	0	0	0	1	3	0	2	0	5	0	1	0	5	2	6	1	4	5	7	4	2	0	1	0	0	0
chr12	76078049	76085859	chr12:76078049-76085859	441	+	271	27	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	1	1	6	0	2	0	0	3	3	2	1	3	1	0	4	3	7	4	0	3	1	3	0	0	3	0	9	8	21	15	25	11	22	15	13	0	9	16	12	15	16	14	27	16	8	17	0	15	1	1	0	0	2	0	0	4	1	6	1	0	0	1	3	0	1	1	2	0	1	0	1	1	0	1	1	0	1	0	4	0	0	1	5	2	1	0	0	0	0	4	0	3	1	0	1	0	3	0	0	4	1	3	0	1	4	0	2	7	3	2	4	0
chr12	78551390	78637445	chr12:78551390-78637445	124	+	83	9	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	1	0	7	0	2	9	0	1	0	0	0	3	9	7	2	4	0	1	1	0	1	0	0	0	0	0	1	0	3	1	1	1	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	4	0	0	9	0	3	1	1	3	4	1	3	6	0	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	1	1	1	0	0
chr12	81151380	81152785	chr12:81151380-81152785	181	+	121	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	6	1	2	0	2	0	0	4	0	2	0	0	0	0	0	0	0	2	0	6	14	6	2	6	11	5	5	9	0	8	5	7	12	5	14	2	1	1	9	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12	81361033	81362878	chr12:81361033-81362878	155	-	114	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	7	11	4	15	14	7	12	6	11	0	3	7	5	13	1	7	5	5	2	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12	82387435	82389273	chr12:82387435-82389273	1192	+	815	25	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	22	32	10	5	0	2	2	2	4	0	1	0	14	0	3	5	4	2	12	12	3	12	14	10	4	15	16	9	6	16	27	24	29	18	17	14	24	22	26	8	14	21	17	7	20	14	12	10	8	8	9	1	5	6	0	2	0	3	1	26	2	2	0	0	1	1	3	0	2	0	24	3	5	6	6	3	2	6	1	6	3	29	3	0	0	0	2	0	1	2	2	4	16	0	25	25	45	20	40	16	33	33	28	36	30	8	24	12	12	12	7	6	6	9
chr12	82404006	82419316	chr12:82404006-82419316	266	+	187	11	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	3	2	0	2	3	0	2	2	0	1	0	4	0	0	1	1	0	4	4	0	4	10	0	1	6	0	5	9	9	4	1	8	0	8	0	6	1	6	7	6	3	1	3	1	1	2	4	0	6	3	6	2	5	0	0	0	2	0	11	0	0	0	1	1	1	1	1	0	0	5	0	0	4	0	0	1	1	1	0	0	1	3	2	0	3	2	0	0	1	5	3	2	4	5	1	6	4	8	0	0	3	8	0	4	3	0	6	1	2	1	0	0	0
chr12	84344784	84355206	chr12:84344784-84355206	198	+	140	10	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	2	6	2	2	8	8	1	1	2	0	2	4	10	3	3	3	0	0	1	1	5	1	0	0	0	8	5	1	6	4	2	9	0	0	4	1	5	0	10	8	0	5	0	7	0	4	4	0	0	0	4	0	0	2	1	0	0	2	0	2	0	2	0	0	0	2	0	1	0	0	2	3	2	1	0	0	0	0	3	0	0	1	0	4	0	2	0	3	0	0	0	0	2	1	2	0	0	1	0	0	0	2	0	1	1	0	1	0	0	1	0
chr12	85168760	85170645	chr12:85168760-85170645	292	+	204	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	6	3	3	3	10	7	4	5	4	4	1	3	1	5	1	3	5	2	0	1	0	3	4	2	0	9	2	3	6	7	3	11	6	3	2	19	3	12	3	7	7	2	2	0	0	5	2	6	0	3	2	0	3	3	6	4	0	8	1	2	2	7	2	4	0	1	1	4	4	0	0	4	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	2	0	2	2	2	2	0	0	1	0	0	4	1	2	1	1	1	2	0	0	0
chr12	85910337	85926249	chr12:85910337-85926249	340	+	216	16	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	3	0	14	12	6	13	16	14	10	7	3	3	10	9	9	6	6	1	1	1	0	4	4	3	2	2	0	6	10	3	3	6	5	2	6	2	1	7	5	4	1	1	0	0	3	2	1	1	1	0	0	1	1	3	0	8	0	6	4	4	1	6	0	3	4	2	2	2	7	5	0	2	0	0	0	0	5	0	1	2	1	3	0	0	2	0	1	7	0	0	0	0	0	1	1	0	1	5	0	1	2	2	0	2	0	6	0	1	1	0	1	2	2
chr12	86307350	86315835	chr12:86307350-86315835	230	+	165	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	3	5	4	6	2	0	1	1	4	2	3	4	1	3	8	1	0	1	0	1	1	0	0	0	1	0	2	1	0	1	2	2	0	0	1	0	0	0	0	0	3	0	1	1	0	0	3	1	10	12	5	10	2	4	5	1	0	11	9	14	4	6	10	6	6	5	5	0	11	2	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	3	2	0	0	1	3	0	0	0	0	0
chr12	101631811	101660932	chr12:101631811-101660932	245	-	179	13	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	5	4	3	0	0	2	0	0	0	1	0	3	0	2	1	0	5	8	10	5	6	5	9	0	4	1	5	0	0	3	0	6	1	6	0	6	5	0	3	2	0	0	0	3	0	3	5	2	2	0	0	0	0	0	0	2	1	0	3	0	1	0	1	0	0	1	0	0	0	2	0	2	0	2	3	0	0	1	1	0	2	3	0	1	0	1	0	0	0	0	1	5	1	13	3	11	2	5	0	5	6	7	0	0	6	5	0	5	6	3	0	7	1
chr12	101644772	101660932	chr12:101644772-101660932	219	-	151	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	4	0	0	1	0	0	0	0	0	0	0	4	0	0	1	3	9	14	4	2	5	8	2	1	1	0	1	2	1	0	1	3	0	0	4	5	3	5	1	1	8	3	1	3	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	2	0	1	1	1	1	1	8	0	4	0	0	0	0	3	0	5	0	2	1	12	4	5	4	6	0	4	2	6	3	2	10	11	0	5	2
chr12	101655218	101660932	chr12:101655218-101660932	149	-	116	7	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1	2	0	0	1	0	0	0	0	1	0	0	5	0	0	0	2	1	5	7	2	6	5	4	0	7	0	2	1	3	0	0	0	2	1	0	2	2	2	1	0	0	0	1	5	3	0	2	4	6	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	0	1	0	2	0	0	4	2	0	1	0	0	0	0	0	0	2	4	0	1	2	1	4	3	3	0	0	2	6	0	6	5	1	0	0	3
chr12	102379775	102389982	chr12:102379775-102389982	169	+	114	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	0	3	2	2	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	13	5	3	8	6	14	7	4	19	0	8	2	6	1	3	8	5	9	4	2	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr12	102774158	102779102	chr12:102774158-102779102	366	-	252	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	2	4	1	9	12	9	6	6	4	4	0	0	3	5	6	3	11	4	5	2	1	5	3	0	3	1	4	8	8	11	11	4	5	3	6	6	4	6	9	1	2	1	7	1	0	1	4	0	3	2	7	4	1	0	1	2	0	6	4	0	0	4	0	4	0	5	4	4	6	6	2	5	4	0	0	3	1	1	4	0	3	0	0	3	1	1	2	2	3	0	0	2	1	5	1	3	4	4	0	0	5	7	2	2	1	4	4	3	5	1	1	0	2
