Sex	gene_id	gene_name	gene_type	sign(log2FoldChange)	nTissues	signTissues	medianLFC
Male	ENSMUSG00000101517.8	4732465J04Rik	lncRNA	-1	3	Ileon, Liver, Colon	-1.7342993402973184
Male	ENSMUSG00000101587.3	Gm29036	transcribed_processed_pseudogene	1	1	Liver	1.0786094912842177
Male	ENSMUSG00000101599.2	Gm20342	lncRNA	1	2	Kidney, Liver	1.1401418329594608
Male	ENSMUSG00000101609.3	Kcnq1ot1	lncRNA	-1	1	Colon	-0.8088040910081734
Male	ENSMUSG00000101609.3	Kcnq1ot1	lncRNA	1	2	Kidney, Liver	1.3103196854422388
Male	ENSMUSG00000101655.3	2310040G24Rik	lncRNA	-1	2	Muscle, Liver	-1.2046439914396307
Male	ENSMUSG00000101698.2	Gm29562	lncRNA	-1	1	Kidney	-1.7381491428605729
Male	ENSMUSG00000101724.2	Gm29453	lncRNA	1	2	Kidney, Liver	1.227219598217927
Male	ENSMUSG00000101741.3	Gm28055	lncRNA	1	1	Liver	1.2287366074916988
Male	ENSMUSG00000101778.2	Gm29488	lncRNA	1	1	Liver	1.043039719910341
Male	ENSMUSG00000101823.2	Gm29438	TEC	1	1	Liver	1.7950391367203284
Male	ENSMUSG00000101856.2	1700096K18Rik	lncRNA	1	2	Kidney, Muscle	0.7132240008950052
Male	ENSMUSG00000101878.2	Gm8203	processed_pseudogene	-1	1	Kidney	-0.6244185673666915
Male	ENSMUSG00000101939.2	Gm28438	unprocessed_pseudogene	-1	5	Ileon, Kidney, Muscle, Liver, Heart	-1.0079204471153225
Male	ENSMUSG00000101970.10	Chaserr	lncRNA	1	3	Kidney, Muscle, Liver	0.5240929003544543
Male	ENSMUSG00000102070.2	Gm28661	unprocessed_pseudogene	-1	2	Muscle, Liver	-0.6249374031466907
Male	ENSMUSG00000102098.3	2310016D03Rik	lncRNA	-1	1	Muscle	-3.100495888362477
Male	ENSMUSG00000102101.2	Zbtb11os1	lncRNA	1	3	Ileon, Muscle, Liver	0.940487316614848
Male	ENSMUSG00000102142.2	Gm26930	lncRNA	1	1	Kidney	1.6938769455391631
Male	ENSMUSG00000102143.2	Gm38057	TEC	1	2	Kidney, Liver	1.5532424426611557
Male	ENSMUSG00000102145.2	Gm38056	TEC	1	2	Kidney, Liver	1.2296893892046772
Male	ENSMUSG00000102147.2	Gm38055	TEC	1	2	Muscle, Liver	1.1443963175604688
Male	ENSMUSG00000102151.2	Gm37472	TEC	1	1	Liver	1.5038252763604754
Male	ENSMUSG00000102153.2	Gm37474	TEC	1	1	Muscle	1.2321850798710483
Male	ENSMUSG00000102157.2	Gm37470	TEC	1	4	Ileon, Kidney, Muscle, Liver	0.9346651749282364
Male	ENSMUSG00000102179.2	Gm37868	TEC	1	2	Kidney, Muscle	1.1749854994133038
Male	ENSMUSG00000102204.2	Gm36958	TEC	1	2	Kidney, Liver	0.987542957830571
Male	ENSMUSG00000102225.2	Gm37983	TEC	1	3	Kidney, Muscle, Liver	1.3988004639959726
Male	ENSMUSG00000102234.2	Gm37885	lncRNA	1	1	Kidney	0.8494942798765144
Male	ENSMUSG00000102243.2	Gm37718	TEC	1	2	Muscle, Liver	1.1293552922666334
Male	ENSMUSG00000102260.2	D330025C20Rik	TEC	1	1	Heart	1.1505068216701029
Male	ENSMUSG00000102267.2	9530003O04Rik	TEC	1	1	Kidney	0.8297090796580306
Male	ENSMUSG00000102275.2	Gm37144	TEC	1	1	Kidney	1.2522062083515595
Male	ENSMUSG00000102277.2	A130050O07Rik	TEC	1	1	Kidney	1.1298229674068847
Male	ENSMUSG00000102297.2	5730585A16Rik	TEC	1	1	Kidney	1.683313916182442
Male	ENSMUSG00000102302.2	Gm38190	lncRNA	1	2	Kidney, Liver	1.1670482684345458
Male	ENSMUSG00000102319.2	Gm37626	TEC	1	2	Kidney, Heart	1.6543716815798137
Male	ENSMUSG00000102326.2	Gm37788	TEC	1	1	Liver	1.3131376988767895
Male	ENSMUSG00000102336.3	Gm37233	lncRNA	-1	1	Colon	-1.159383762542893
Male	ENSMUSG00000102349.2	Gm37376	TEC	1	2	Kidney, Muscle	1.757850701050045
Male	ENSMUSG00000102352.2	Gm38346	TEC	1	1	Kidney	1.014298503317684
Male	ENSMUSG00000102370.2	Gm37973	TEC	1	1	Liver	1.6393217511280118
Male	ENSMUSG00000102375.2	A930036K24Rik	TEC	1	1	Liver	1.3478507523649808
Male	ENSMUSG00000102401.2	Gm37864	lncRNA	1	4	Ileon, Kidney, Muscle, Liver	1.1667137880775267
Male	ENSMUSG00000102411.2	Gm36936	TEC	1	2	Kidney, Liver	1.3743643348602201
Male	ENSMUSG00000102415.2	A430110C17Rik	TEC	1	2	Kidney, Liver	1.1677266093306211
Male	ENSMUSG00000102419.2	Gm36940	TEC	1	1	Liver	1.0888849907526963
Male	ENSMUSG00000102423.2	Gm37465	TEC	1	2	Kidney, Liver	1.5937155565732337
Male	ENSMUSG00000102425.2	Gm26616	TEC	1	1	Liver	0.7420256013688082
Male	ENSMUSG00000102430.2	Gm38051	processed_pseudogene	1	1	Liver	1.4397811841186752
Male	ENSMUSG00000102448.2	Gm37101	TEC	1	3	Kidney, Muscle, Liver	1.3450114346241009
Male	ENSMUSG00000102452.2	Gm38344	TEC	1	2	Kidney, Liver	1.7231296189809715
Male	ENSMUSG00000102460.2	Gm38197	TEC	1	1	Kidney	1.0330353494696196
Male	ENSMUSG00000102466.2	Gm38200	TEC	1	2	Kidney, Muscle	2.0645276993476926
Male	ENSMUSG00000102476.2	Gm37245	lncRNA	-1	1	Kidney	-1.6341017450636095
Male	ENSMUSG00000102496.2	Gm36989	TEC	1	2	Muscle, Liver	0.9013797809484323
Male	ENSMUSG00000102503.2	Gm37370	TEC	1	1	Kidney	2.049926251988148
Male	ENSMUSG00000102504.2	Gm21955	TEC	1	2	Kidney, Liver	1.5244382159884005
Male	ENSMUSG00000102523.2	Gm37783	TEC	-1	1	Colon	-1.440587445779957
Male	ENSMUSG00000102523.2	Gm37783	TEC	1	1	Liver	1.1337397294264835
Male	ENSMUSG00000102533.2	Gm37226	TEC	1	2	Kidney, Liver	1.0525097206591565
Male	ENSMUSG00000102555.2	6430511E19Rik	TEC	1	3	Kidney, Muscle, Liver	0.5839928792292818
Male	ENSMUSG00000102556.2	Gm37569	TEC	1	1	Liver	1.0453681275483244
Male	ENSMUSG00000102562.2	Gm37694	TEC	1	1	Kidney	0.6100723955423561
Male	ENSMUSG00000102564.2	Gm37035	lncRNA	-1	1	Muscle	-1.298074023309703
Male	ENSMUSG00000102564.2	Gm37035	lncRNA	1	1	Ileon	1.083832599482607
Male	ENSMUSG00000102573.2	Gm7265	TEC	1	3	Kidney, Liver, Heart	1.3349855754297288
Male	ENSMUSG00000102577.2	Gm37969	TEC	1	1	Kidney	1.5384638972327038
Male	ENSMUSG00000102594.2	Gm38381	TEC	1	1	Liver	1.0085645785107047
Male	ENSMUSG00000102595.2	Gm30097	lncRNA	1	1	Kidney	1.9483234056044971
Male	ENSMUSG00000102602.2	A930004J17Rik	TEC	1	4	Ileon, Kidney, Muscle, Liver	0.7899458998841726
Male	ENSMUSG00000102607.2	Gm37265	TEC	1	1	Liver	2.4541950408504705
Male	ENSMUSG00000102615.2	Gm37844	TEC	1	1	Ileon	0.7438301810303873
Male	ENSMUSG00000102621.2	Gm37674	TEC	-1	1	Colon	-1.275590258112946
Male	ENSMUSG00000102630.2	Gm37289	TEC	1	1	Liver	1.943620063199875
Male	ENSMUSG00000102635.2	Gm54655	TEC	1	1	Muscle	0.9852284581413432
Male	ENSMUSG00000102649.2	Gm38021	TEC	1	2	Kidney, Liver	1.5696345114394559
Male	ENSMUSG00000102651.2	Gm37080	TEC	1	1	Liver	1.8130788335320065
Male	ENSMUSG00000102662.2	Gm38377	TEC	1	2	Kidney, Liver	1.6813424465867541
Male	ENSMUSG00000102664.2	Gm38380	TEC	1	2	Kidney, Liver	2.3612480013277244
Male	ENSMUSG00000102670.2	Gm37436	TEC	1	1	Liver	1.5561406657551624
Male	ENSMUSG00000102672.2	Gm37105	TEC	1	1	Liver	1.630325615281528
Male	ENSMUSG00000102687.2	Gm37219	TEC	1	2	Kidney, Liver	1.520536480388945
Male	ENSMUSG00000102698.2	Gm37777	TEC	1	1	Kidney	1.639029241996394
Male	ENSMUSG00000102700.2	Gm38312	TEC	1	1	Kidney	3.810556371617016
Male	ENSMUSG00000102701.2	9430083B18Rik	TEC	1	1	Liver	2.2325178667497596
Male	ENSMUSG00000102712.2	Gm37758	TEC	1	2	Muscle, Liver	2.3443310168589844
Male	ENSMUSG00000102719.2	Gm37760	TEC	1	1	Liver	1.140452671866844
Male	ENSMUSG00000102732.2	Gm37342	TEC	1	1	Liver	1.1290664064727831
Male	ENSMUSG00000102750.2	Gm37058	TEC	1	1	Liver	2.042982341759205
Male	ENSMUSG00000102760.2	Gm37258	TEC	1	1	Kidney	2.3641603800121835
Male	ENSMUSG00000102764.2	Gm37183	TEC	1	1	Kidney	1.3654347606596384
Male	ENSMUSG00000102776.2	Gm38162	TEC	1	3	Kidney, Muscle, Liver	1.9260796264296336
Male	ENSMUSG00000102780.2	Gm38253	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.1973151869932501
Male	ENSMUSG00000102808.2	5430420F09Rik	TEC	1	2	Kidney, Liver	1.9397723889450282
Male	ENSMUSG00000102831.2	Gm37382	TEC	1	2	Kidney, Liver	1.6635775409801619
Male	ENSMUSG00000102841.2	Gm38036	TEC	-1	2	Ileon, Colon	-1.0574100959915862
Male	ENSMUSG00000102841.2	Gm38036	TEC	1	1	Liver	0.9567409293636993
Male	ENSMUSG00000102844.2	Gm38034	TEC	1	3	Kidney, Muscle, Liver	1.1880746191351883
Male	ENSMUSG00000102850.2	Gm37082	TEC	1	1	Muscle	1.171392908194955
Male	ENSMUSG00000102856.2	Gm37084	TEC	1	1	Kidney	0.5717862102027319
Male	ENSMUSG00000102863.2	Gm37639	TEC	1	1	Liver	0.9678376172785668
Male	ENSMUSG00000102869.4	Norad	lncRNA	-1	2	Kidney, Liver	-0.2950892909396444
Male	ENSMUSG00000102874.2	Gm37137	TEC	1	2	Muscle, Liver	1.299437788402455
Male	ENSMUSG00000102875.2	Gm37139	TEC	1	3	Kidney, Muscle, Liver	1.4186246509082494
Male	ENSMUSG00000102917.2	Gm37724	lncRNA	1	2	Kidney, Liver	1.3806342501671602
Male	ENSMUSG00000102919.2	Gm37726	TEC	1	2	Kidney, Liver	1.177775139152839
Male	ENSMUSG00000102929.2	Gm37154	TEC	1	1	Liver	1.4175694400535852
Male	ENSMUSG00000102930.2	Gm38115	lncRNA	1	2	Muscle, Liver	1.152197898007751
Male	ENSMUSG00000102939.2	Gm38111	TEC	1	1	Liver	1.4026612903031177
Male	ENSMUSG00000102950.2	Gm37018	TEC	1	1	Kidney	1.491573407526659
Male	ENSMUSG00000102951.2	Gm37216	TEC	1	1	Liver	1.65668039477099
Male	ENSMUSG00000102964.2	9430034N14Rik	TEC	1	3	Kidney, Muscle, Liver	1.0557815000301745
Male	ENSMUSG00000102982.2	Gm38319	TEC	1	2	Kidney, Liver	1.0065816265819607
Male	ENSMUSG00000103000.2	Gm37900	TEC	1	3	Ileon, Kidney, Liver	1.2078622516467985
Male	ENSMUSG00000103002.2	Gm38075	TEC	-1	1	Colon	-1.3640035251289782
Male	ENSMUSG00000103006.2	4933417C20Rik	TEC	1	1	Kidney	1.7562893752534248
Male	ENSMUSG00000103009.3	Gm56350	TEC	-1	1	Kidney	-0.8449794347151882
Male	ENSMUSG00000103030.2	E330011M16Rik	TEC	1	1	Liver	1.23742486075096
Male	ENSMUSG00000103039.2	Gm37123	TEC	1	1	Kidney	1.4183228992581798
Male	ENSMUSG00000103041.2	Gm37305	lncRNA	1	3	Kidney, Muscle, Liver	1.1377037663773597
Male	ENSMUSG00000103046.2	Gm37309	TEC	1	1	Ileon	1.3613052461457429
Male	ENSMUSG00000103047.2	Gm37310	TEC	1	2	Ileon, Muscle	3.804714452745934
Male	ENSMUSG00000103065.2	Gm20236	TEC	1	2	Ileon, Liver	1.2526932073651238
Male	ENSMUSG00000103070.2	Gm37903	TEC	1	1	Liver	0.912626367163262
Male	ENSMUSG00000103071.2	Gm38110	TEC	1	1	Muscle	1.4885728687112174
Male	ENSMUSG00000103076.2	Gm37902	TEC	1	2	Kidney, Liver	1.0986014697210713
Male	ENSMUSG00000103085.2	Gm38120	TEC	1	2	Kidney, Liver	1.8691687599168714
Male	ENSMUSG00000103089.2	Gm38118	TEC	1	1	Kidney	1.881811999201302
Male	ENSMUSG00000103094.2	Gm37558	TEC	1	2	Kidney, Liver	0.694484613396046
Male	ENSMUSG00000103103.3	4833445I07Rik	lncRNA	1	1	Liver	1.2157836724987006
Male	ENSMUSG00000103114.2	Gm32200	lncRNA	-1	1	Muscle	-2.077690971551138
Male	ENSMUSG00000103132.2	Gm37978	TEC	1	1	Liver	1.5139454609329075
Male	ENSMUSG00000103133.2	Gm37303	TEC	1	3	Kidney, Muscle, Liver	1.2975514300835669
Male	ENSMUSG00000103146.2	Gm37745	TEC	1	2	Kidney, Liver	1.2244198220276847
Male	ENSMUSG00000103159.2	F830112A20Rik	TEC	1	1	Liver	1.5959061125271914
Male	ENSMUSG00000103160.2	C130012C08Rik	TEC	1	1	Kidney	1.0990426919781835
Male	ENSMUSG00000103162.2	Gm38147	TEC	1	2	Kidney, Liver	1.7034761081225127
Male	ENSMUSG00000103183.2	Gm37090	TEC	1	3	Ileon, Kidney, Liver	0.9514459625921328
Male	ENSMUSG00000103199.2	Gm37648	TEC	-1	1	Colon	-3.192666335482058
Male	ENSMUSG00000103200.2	Gm37328	lncRNA	1	1	Liver	1.383995855918439
Male	ENSMUSG00000103217.2	Gm38287	lncRNA	-1	1	Muscle	-1.2849901627748208
Male	ENSMUSG00000103220.2	Gm37728	TEC	1	3	Kidney, Muscle, Liver	1.601054317613514
Male	ENSMUSG00000103233.2	Gm37159	TEC	1	2	Kidney, Liver	1.5125241126951572
Male	ENSMUSG00000103234.2	Gm37158	TEC	1	1	Kidney	1.0534031038611231
Male	ENSMUSG00000103238.2	Gm36527	TEC	1	2	Kidney, Liver	1.079950873777017
Male	ENSMUSG00000103272.2	Gm37914	TEC	1	1	Liver	1.067794822649726
Male	ENSMUSG00000103285.2	Gm37274	TEC	1	2	Kidney, Liver	1.6113441912221647
Male	ENSMUSG00000103288.2	Gm37273	lncRNA	1	1	Liver	9.16977078958169
Male	ENSMUSG00000103291.2	Gm38235	TEC	-1	1	Colon	-0.9422540611779936
Male	ENSMUSG00000103291.2	Gm38235	TEC	1	1	Liver	1.0678065000179158
Male	ENSMUSG00000103303.2	Gm37802	TEC	1	1	Liver	1.2157521767492243
Male	ENSMUSG00000103313.2	Gm38357	TEC	1	1	Liver	0.8897477327433673
Male	ENSMUSG00000103320.2	Gm37403	TEC	1	1	Kidney	1.0649902925117798
Male	ENSMUSG00000103343.2	Gm37052	TEC	1	2	Kidney, Liver	1.2575060705686005
Male	ENSMUSG00000103348.2	Gm37053	TEC	1	1	Ileon	1.0047414984134309
Male	ENSMUSG00000103356.2	Gm37595	TEC	1	1	Ileon	1.6228291904111387
Male	ENSMUSG00000103373.2	Gm37238	TEC	1	2	Kidney, Liver	1.1998772784806842
Male	ENSMUSG00000103385.2	Gm37752	TEC	-1	1	Ileon	-5.327218397479186
Male	ENSMUSG00000103388.2	Gm37581	TEC	1	1	Muscle	1.3988226910856247
Male	ENSMUSG00000103391.2	Gm38302	TEC	1	1	Liver	1.4140862556055414
Male	ENSMUSG00000103427.2	Gm37534	TEC	1	1	Kidney	1.3352718403857764
Male	ENSMUSG00000103432.2	6720464F23Rik	TEC	1	2	Kidney, Liver	1.3060960534157595
Male	ENSMUSG00000103436.2	Gm36995	lncRNA	1	1	Muscle	1.4166304203016076
Male	ENSMUSG00000103443.2	Gm37132	TEC	1	2	Kidney, Liver	1.777844271320244
Male	ENSMUSG00000103467.2	Gm38245	TEC	1	1	Muscle	1.508458117471548
Male	ENSMUSG00000103469.2	Gm9910	TEC	1	1	Ileon	1.031344446917526
Male	ENSMUSG00000103493.2	Gm37411	TEC	1	1	Kidney	1.6431211593306614
Male	ENSMUSG00000103495.2	Gm37409	TEC	1	2	Ileon, Liver	1.7016527970184867
Male	ENSMUSG00000103497.2	Gm37407	TEC	1	4	Ileon, Kidney, Muscle, Liver	0.9791901369680927
Male	ENSMUSG00000103502.2	9330121J05Rik	lncRNA	1	1	Liver	0.6183693802712802
Male	ENSMUSG00000103505.2	Gm38374	TEC	1	2	Kidney, Liver	1.2991725142956596
Male	ENSMUSG00000103506.2	Gm38376	TEC	1	2	Kidney, Liver	1.4186184965430861
Male	ENSMUSG00000103507.2	Gm38375	TEC	1	3	Ileon, Kidney, Liver	1.183127131021782
Male	ENSMUSG00000103509.2	Gm38372	TEC	1	3	Kidney, Muscle, Liver	1.1487710496561985
Male	ENSMUSG00000103520.2	1110025M09Rik	TEC	1	2	Kidney, Liver	1.5840934289714645
Male	ENSMUSG00000103522.2	9430087J23Rik	TEC	1	1	Liver	2.9240436435797506
Male	ENSMUSG00000103527.2	Gm37261	TEC	1	1	Ileon	1.223413741143922
Male	ENSMUSG00000103553.2	Gm38218	TEC	1	3	Kidney, Muscle, Liver	1.0987405963629362
Male	ENSMUSG00000103558.2	Gm38220	TEC	1	1	Kidney	1.4623327653137506
Male	ENSMUSG00000103560.2	Gm38070	TEC	1	2	Kidney, Liver	1.7210624516782946
Male	ENSMUSG00000103569.2	Gm38067	TEC	1	3	Kidney, Muscle, Liver	0.93092080600115
Male	ENSMUSG00000103572.2	Gm37115	TEC	1	2	Kidney, Liver	1.3806241289267394
Male	ENSMUSG00000103579.2	Gm37113	TEC	1	1	Ileon	2.4413703955252624
Male	ENSMUSG00000103591.2	Gm38365	TEC	1	2	Muscle, Liver	1.2050905698466736
Male	ENSMUSG00000103593.2	Gm37352	TEC	1	1	Liver	0.6617296058152764
Male	ENSMUSG00000103611.2	Gm37195	TEC	1	4	Ileon, Kidney, Muscle, Liver	2.220791571179555
Male	ENSMUSG00000103614.2	Gm37949	TEC	1	1	Liver	1.3438690425979916
Male	ENSMUSG00000103621.2	Gm38366	TEC	1	2	Kidney, Liver	1.4352594963600822
Male	ENSMUSG00000103622.2	B430319G15Rik	TEC	1	1	Kidney	0.4950027318795312
Male	ENSMUSG00000103624.2	Gm3081	TEC	1	2	Kidney, Liver	1.3729782128759105
Male	ENSMUSG00000103630.2	Gm37242	TEC	-1	1	Colon	-1.341466393392747
Male	ENSMUSG00000103632.2	Gm38329	TEC	1	1	Kidney	1.3723760994884653
Male	ENSMUSG00000103642.2	Gm37769	TEC	-1	1	Liver	-2.129371071170386
Male	ENSMUSG00000103651.2	Gm37206	TEC	1	4	Kidney, Muscle, Liver, Heart	1.195432975424029
Male	ENSMUSG00000103656.2	Gm37205	TEC	-1	1	Colon	-0.8845792472352475
Male	ENSMUSG00000103656.2	Gm37205	TEC	1	1	Kidney	1.1569041164008445
Male	ENSMUSG00000103657.2	Gm37204	TEC	1	2	Kidney, Liver	1.6045480340368705
Male	ENSMUSG00000103672.2	Gm37621	TEC	1	2	Kidney, Liver	1.590547997742194
Male	ENSMUSG00000103693.2	Gm37529	lncRNA	1	2	Kidney, Liver	1.5490084215701918
Male	ENSMUSG00000103696.2	Gm37531	TEC	1	2	Kidney, Liver	1.0124042900326045
Male	ENSMUSG00000103697.2	Gm38020	TEC	1	2	Kidney, Liver	1.3819988804248262
Male	ENSMUSG00000103706.2	6820402A03Rik	TEC	1	2	Kidney, Liver	1.0572323844621347
Male	ENSMUSG00000103715.2	4933431K14Rik	TEC	1	1	Kidney	1.0153440372620235
Male	ENSMUSG00000103734.2	Gm37651	TEC	1	1	Liver	2.069959667234028
Male	ENSMUSG00000103738.2	Gm37652	TEC	1	2	Kidney, Muscle	0.948731467737217
Male	ENSMUSG00000103739.2	Gm37653	TEC	1	2	Kidney, Liver	1.1688930741824195
Male	ENSMUSG00000103746.3	1700001G17Rik	TEC	1	1	Kidney	0.8595493361214317
Male	ENSMUSG00000103747.2	Gm38236	TEC	1	1	Liver	2.2002138464222445
Male	ENSMUSG00000103756.2	Gm37285	TEC	1	1	Liver	1.3634094673535968
Male	ENSMUSG00000103763.2	Gm37860	TEC	1	2	Kidney, Liver	2.0788629397336
Male	ENSMUSG00000103783.2	Gm37522	TEC	1	2	Muscle, Liver	1.3286852132463967
Male	ENSMUSG00000103789.2	Gm10129	TEC	-1	1	Colon	-1.3103856621113852
Male	ENSMUSG00000103791.2	Gm38095	TEC	1	1	Ileon	1.3533973962909305
Male	ENSMUSG00000103804.2	Gm37062	lncRNA	1	3	Ileon, Kidney, Liver	1.7932003301476571
Male	ENSMUSG00000103808.2	Gm37060	TEC	1	3	Kidney, Muscle, Liver	0.9163532249573848
Male	ENSMUSG00000103818.2	Gm38009	TEC	1	1	Liver	1.86945785172724
Male	ENSMUSG00000103821.2	D430013B06Rik	TEC	1	2	Muscle, Liver	1.4846027143872345
Male	ENSMUSG00000103824.2	Gm38177	TEC	1	1	Ileon	1.4339984992866877
Male	ENSMUSG00000103828.2	2610001A08Rik	TEC	1	1	Kidney	2.1285063245231344
Male	ENSMUSG00000103839.2	Gm37607	TEC	1	2	Kidney, Liver	1.231734397438426
Male	ENSMUSG00000103846.2	Gm37809	TEC	-1	1	Colon	-1.6316789390284714
Male	ENSMUSG00000103846.2	Gm37809	TEC	1	1	Liver	1.4432923910760935
Male	ENSMUSG00000103851.2	Gm37606	TEC	1	1	Kidney	0.6775352820111737
Male	ENSMUSG00000103854.2	Gm37250	TEC	1	1	Liver	2.018081195042728
Male	ENSMUSG00000103867.2	9630010A21Rik	TEC	1	2	Kidney, Liver	0.8822203013904806
Male	ENSMUSG00000103869.2	Gm37420	TEC	1	1	Liver	1.2244681908685198
Male	ENSMUSG00000103885.2	Gm37006	TEC	1	1	Kidney	1.54381880457169
Male	ENSMUSG00000103887.3	Gm37008	TEC	1	2	Kidney, Liver	0.48159790578515566
Male	ENSMUSG00000103898.2	Gm30238	TEC	1	1	Muscle	0.861765166724011
Male	ENSMUSG00000103899.2	Gm37940	TEC	1	1	Liver	1.418140248009911
Male	ENSMUSG00000103916.2	Gm38071	TEC	1	1	Kidney	1.0423054923803636
Male	ENSMUSG00000103926.2	Gm37894	TEC	1	1	Muscle	1.0343127985282792
Male	ENSMUSG00000103928.2	Gm37893	TEC	1	2	Kidney, Liver	1.2267341669484186
Male	ENSMUSG00000103931.2	Gm36962	TEC	1	1	Kidney	1.8485631417251775
Male	ENSMUSG00000103937.2	Gm37186	TEC	1	3	Kidney, Muscle, Liver	1.7204291759978454
Male	ENSMUSG00000103949.2	Gm38226	TEC	-1	1	Kidney	-1.3962268485810565
Male	ENSMUSG00000103951.2	Gm37269	TEC	1	1	Liver	2.7150359880503254
Male	ENSMUSG00000103965.2	Gm30173	lncRNA	1	1	Kidney	1.7585046604380103
Male	ENSMUSG00000103973.2	BC055308	TEC	1	1	Liver	1.078930224544991
Male	ENSMUSG00000103976.2	Gm37677	TEC	1	3	Kidney, Muscle, Liver	1.30343361353352
Male	ENSMUSG00000103983.2	Gm20045	lncRNA	1	1	Liver	1.8344592553592332
Male	ENSMUSG00000103998.2	Gm38025	lncRNA	1	2	Muscle, Liver	1.9493511474507508
Male	ENSMUSG00000104002.3	Gm38336	lncRNA	1	1	Liver	1.2011375815828949
Male	ENSMUSG00000104010.2	Gm37366	TEC	1	1	Kidney	1.2665113215464356
Male	ENSMUSG00000104011.3	Gm32391	lncRNA	-1	1	Muscle	-2.0077772101781823
Male	ENSMUSG00000104011.3	Gm32391	lncRNA	1	1	Ileon	0.7956329176173392
Male	ENSMUSG00000104012.2	Gm37364	TEC	1	2	Ileon, Kidney	1.1829119560169155
Male	ENSMUSG00000104018.2	4833412K13Rik	TEC	1	1	Kidney	1.4751901263459315
Male	ENSMUSG00000104020.2	Gm37215	TEC	1	1	Liver	1.2492046155248036
Male	ENSMUSG00000104025.2	E330040D14Rik	TEC	-1	1	Kidney	-1.1322335042987826
Male	ENSMUSG00000104026.2	Gm37212	TEC	1	2	Kidney, Liver	1.3794538578081017
Male	ENSMUSG00000104030.2	5330406M23Rik	TEC	1	4	Kidney, Muscle, Liver, Heart	1.6133272241615837
Male	ENSMUSG00000104040.2	Gm37563	TEC	-1	1	Kidney	-0.9590863772888978
Male	ENSMUSG00000104044.2	Gm37566	TEC	1	3	Kidney, Muscle, Liver	0.9338286134093096
Male	ENSMUSG00000104052.2	Gm38125	TEC	1	2	Kidney, Liver	1.1767400911554544
Male	ENSMUSG00000104068.2	Gm37199	TEC	1	1	Ileon	1.980428344497061
Male	ENSMUSG00000104078.2	Gm37023	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.371016535434193
Male	ENSMUSG00000104094.2	Gm37314	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.539423295682338
Male	ENSMUSG00000104107.2	Gm37879	TEC	1	2	Muscle, Liver	1.2088483275716162
Male	ENSMUSG00000104116.2	Gm37296	TEC	1	2	Kidney, Liver	0.9557931912365898
Male	ENSMUSG00000104117.6	Gm20743	lncRNA	-1	1	Muscle	-1.423465110825234
Male	ENSMUSG00000104118.2	Gm37298	TEC	1	1	Kidney	1.4396310017399978
Male	ENSMUSG00000104121.2	Gm37485	TEC	1	1	Muscle	1.4606104275897016
Male	ENSMUSG00000104125.2	Gm37488	TEC	1	1	Kidney	1.0673843616784509
Male	ENSMUSG00000104136.2	Gm36955	TEC	1	1	Liver	2.825897486845358
Male	ENSMUSG00000104145.2	D130019J16Rik	TEC	1	1	Kidney	1.7711722805101269
Male	ENSMUSG00000104164.2	Gm38248	TEC	1	1	Liver	1.20418583848026
Male	ENSMUSG00000104170.2	Gm37702	TEC	1	2	Kidney, Liver	2.282731239484
Male	ENSMUSG00000104184.2	Gm37818	TEC	1	2	Kidney, Liver	1.4862086973744133
Male	ENSMUSG00000104204.2	Gm37397	TEC	1	1	Liver	1.660676488337652
Male	ENSMUSG00000104214.2	Gm36638	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.2977288845631796
Male	ENSMUSG00000104235.2	Gm37589	TEC	1	1	Kidney	0.7587882260473051
Male	ENSMUSG00000104239.2	Gm37588	TEC	1	3	Kidney, Muscle, Liver	1.2531265680495098
Male	ENSMUSG00000104244.2	2900018N21Rik	TEC	1	1	Kidney	1.3319947898317679
Male	ENSMUSG00000104253.2	Gm37174	TEC	1	2	Kidney, Liver	1.4737828446604875
Male	ENSMUSG00000104262.2	Gm37747	TEC	1	1	Liver	2.259233338041523
Male	ENSMUSG00000104273.2	A530064N14Rik	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.0464027407467378
Male	ENSMUSG00000104279.2	Gm38300	TEC	1	1	Liver	1.7559247809709095
Male	ENSMUSG00000104293.2	Gm38043	TEC	1	2	Kidney, Liver	1.4859415588181555
Male	ENSMUSG00000104315.2	Gm37906	TEC	1	3	Kidney, Muscle, Liver	0.9519076864370152
Male	ENSMUSG00000104316.2	Gm37909	TEC	-1	1	Colon	-1.353899913949789
Male	ENSMUSG00000104324.2	Gm37320	TEC	1	2	Kidney, Liver	1.5168638436604098
Male	ENSMUSG00000104325.2	Gm37321	TEC	1	2	Muscle, Liver	1.103856004347413
Male	ENSMUSG00000104339.2	C130089K02Rik	TEC	1	3	Kidney, Muscle, Liver	1.1686120797326691
Male	ENSMUSG00000104340.3	Gm10522	lncRNA	-1	1	Kidney	-1.5075737040418271
Male	ENSMUSG00000104344.2	Gm38077	TEC	1	2	Kidney, Liver	1.269895775898625
Male	ENSMUSG00000104348.2	Gm37691	TEC	-1	1	Liver	-2.865337154799716
